id	emotion
34170_0012_A_83	0.003246717154979706,0.004088703542947769,0.007886996492743492,0.0381090734153986,0.019572488591074945,0.010340971313416958
34170_0012_A_84	0.01829196438193321,0.016626774799078703,0.017836417816579343,0.021073244512081146,0.02070266045629978,0.01881655491888523
34170_0012_A_85	0.02188436985015869,0.011230461578816176,0.03943781908601522,0.017703384160995483,0.016732465103268625,0.020879024267196657
34170_0012_A_86	0.02222794955596328,0.008661218732595444,0.035039933025836946,0.016389316506683828,0.0034582287073135374,0.025839035212993623
34170_0012_A_87	0.01917781727388501,0.01277785338461399,0.02934930846095085,0.016277503967285157,0.005111330933868885,0.02782873511314392
34170_0012_A_88	0.016855187714099884,0.011662163957953452,0.03203580006957054,0.01553923487663269,0.008397969789803028,0.02787332087755203
34170_0012_A_89	0.02130029397085309,0.013523100689053536,0.028959216177463533,0.015700247883796693,0.007870311476290226,0.028817541897296906
34170_0012_A_90	0.026579751446843148,0.004620621353387833,0.02544751763343811,0.027042755112051963,0.016840320825576783,0.02469155043363571
34170_0012_A_92	0.01575381960719824,0.01348745236173272,0.03354648407548666,0.029901770502328874,0.0010911598801612854,0.02156760133802891
34170_0012_A_94	0.008723064325749874,0.010684831067919731,0.005294951796531677,0.028586794063448905,0.009705821610987186,0.021673668920993806
34170_0012_A_96	0.011768561229109764,0.04843624802306294,0.005165770091116429,0.02943204753100872,0.0,0.008748947456479073
34170_0012_A_98	0.01947933379560709,0.015818440914154054,0.021195106953382493,0.03141910433769226,0.0060000836849212645,0.023669020272791386
34170_0012_A_99	0.037002868764102456,0.013378091156482697,0.005909431725740433,0.04953613169491291,0.07805235497653484,0.014702071249485017
34170_0012_A_100	0.002219581976532936,0.006568645313382149,0.09947244264185429,0.02537502199411392,0.22886023968458175,0.0
34170_0012_A_101	0.0359429182484746,0.005235620122402906,0.0,0.01900541316717863,0.2261675000190735,0.03149081841111183
34170_0013_A_103	0.010429312055930496,0.0074062574654817585,7.112696766853333e-05,0.023863979801535606,0.08863174803555011,0.012893754430115223
34170_0013_A_104	0.012607617676258088,0.014268650487065316,0.00870811715722084,0.014225932210683823,0.10674167908728123,0.029857367649674414
34170_0013_A_105	0.016603869572281837,0.018881398439407348,0.012919946759939193,0.015675107017159462,0.0502431258559227,0.040185213834047315
34170_0013_A_106	0.011878246068954467,0.012139426544308662,0.0387895405292511,0.014654242247343064,0.08352755159139633,0.03423490449786186
34170_0013_A_107	0.008609332889318467,0.014698169007897378,0.0007735293358564377,0.019202721118927003,0.08368141800165177,0.02986704036593437
34170_0013_A_108	0.01276852861046791,0.022227860614657403,0.01701239123940468,0.015992335230112075,0.12221040651202202,0.0020450307056307793
34170_0013_A_109	0.005603207647800446,0.02977936528623104,0.0,0.01607800293713808,0.09720298424363136,0.016900798305869102
34170_0013_A_110	0.008568966574966908,0.010410915687680244,0.005001422017812729,0.012385446578264236,0.027624419331550597,0.004436630010604859
34170_0014_A_112	0.09572084695100784,0.02361639365553856,0.01160333063453436,0.016929402947425842,0.42479507327079774,0.008569185435771943
34170_0014_A_113	0.04100696947425604,0.01365920975804329,0.018935852497816087,0.02047147452831268,0.13682514987885952,0.02355660982429981
34170_0015_A_115	0.015450654178857803,0.00021417392417788506,0.07283156961202622,0.02215602658689022,0.1245675802230835,0.010106413066387177
34170_0015_A_116	0.011182335019111634,0.00511034457013011,0.006604545749723911,0.04434453696012497,0.08926977813243867,0.0018908288329839706
34170_0015_A_117	0.009642824903130532,1.9221688270568849,0.003408515453338623,0.006698936223983765,0.04178487062454224,0.004635426960885525
34170_0015_A_118	0.053807323426008226,0.10662858597934247,0.0091176463291049,0.0373624162748456,0.03978309445083141,0.0882120743393898
34170_0015_A_119	0.052939119189977644,0.5292627811431885,0.0,0.020739905536174774,0.04199631474912167,0.0017073024064302444
34170_0015_A_120	0.016766463220119477,0.025527505576610564,0.00339612290263176,0.038131559267640114,0.019114281237125396,0.011362227238714695
34170_0015_A_121	0.09091760031878948,0.20692778527736663,0.02892078459262848,0.03495093919336796,0.011168904602527618,0.035982289165258405
34170_0016_A_123	0.008211882971227168,0.005255128722637892,0.006109775416553021,0.016147034615278243,0.0013922825455665588,0.0018280742689967156
34170_0016_A_124	0.05002066045999527,0.22653767690062523,0.14841592758893968,0.044264768809080125,0.0211877416819334,0.009364909306168557
34170_0016_A_125	0.027053426206111907,0.32319742292165754,0.02217193618416786,0.04323573224246502,0.025597455725073815,0.010204524174332619
34170_0016_A_126	0.004658178985118866,0.02988613545894623,0.01193607822060585,0.024178845807909966,0.023345290310680868,0.0034281276166439056
34170_0016_A_127	0.0043272837996482846,0.030231779813766478,0.011447273939847947,0.030229780822992325,0.029953515529632567,0.006279437243938446
34170_0016_A_128	0.06162781082093716,0.13961960673332213,0.2624626040458679,0.015990501269698143,0.012599822878837586,0.043335209041833876
34170_0016_A_129	0.03507563397288323,0.1020495492964983,0.014756608940660953,0.026828080415725708,0.018867801874876022,0.08359517231583595
34170_0016_A_130	0.017378952540457248,0.06192565113306046,0.020742776244878768,0.01313776969909668,0.011302245408296585,0.05815953016281128
34170_0016_A_131	0.007343332096934318,0.0013656578958034515,0.05443672761321068,0.0966254249215126,0.015339377708733082,0.024382988922297955
34170_0016_A_132	0.018930945359170438,0.010172504931688309,0.007606147602200508,0.0467072207480669,0.004805616289377213,0.08005495853722096
34170_0016_A_133	0.016338811628520487,0.006910857558250427,0.021978313848376275,0.008486657589673995,0.03903427384793758,0.000405757874250412
34170_0016_A_134	0.14236637353897094,0.05069102980196476,0.009162161871790886,0.005928466469049454,0.1503711611032486,0.1617162799462676
34170_0016_A_135	0.13499152660369873,0.019846879318356513,0.0770331934094429,0.015926343202590943,0.0,0.019553417153656483
34170_0016_A_136	0.07484126985073089,1.481388759613037,0.006552344560623169,0.0,0.010991447046399117,0.0851623147726059
34170_0017_A_139	0.0057324875146150586,0.004728650581091643,0.01125364489853382,0.023018699884414674,0.033952003344893456,0.0039820045232772825
34170_0017_A_140	0.00938383974134922,0.00040793642401695254,0.014887127093970776,0.026108769327402116,0.004208450391888619,0.0017536109313368796
34170_0017_A_141	0.0070984903257340195,0.0014323212206363678,0.0171417985111475,0.02338051628321409,0.04200014546513557,0.010948228091001511
34170_0017_A_142	0.0063544648699462416,0.0,0.012900266796350479,0.023813639767467976,0.013526869751513005,0.0
34170_0017_A_143	0.03092745542526245,0.03692484498023987,0.019915415532886983,0.018601560033857822,0.008752057701349259,0.0026713941246271134
34170_0017_A_144	0.0100063756108284,0.02043902166187763,0.01133420765399933,0.016029504127800465,0.009979847446084022,0.0014766436070203781
34170_0017_A_145	0.0027505947276949883,0.0034446614794433118,0.010273635387420654,0.023442421667277814,0.02377730831503868,0.007403465360403061
34170_0017_A_146	0.0,0.0005928034894168377,0.018597473949193956,0.021358206495642663,0.02042093388736248,0.003780488856136799
34170_0017_A_147	0.14992414321750402,0.003675051778554916,0.00913553461432457,0.026908278837800025,0.05232759974896908,0.010828111693263054
34170_0017_A_148	0.045257200673222545,0.013317567110061646,0.033214794099330903,0.043181516230106354,0.06861766427755356,0.28239916563034057
34170_0017_A_149	0.3156041279435158,0.0870769739151001,0.008133887127041817,0.04665177185088396,0.03678670898079872,0.0
34170_0017_A_150	0.8548946291208267,0.1478893645107746,0.010583928227424622,0.04560386631637812,0.029886724054813386,0.0
34170_0017_A_151	0.21873976290225983,0.029753227531909943,0.03465450890362263,0.060143984854221344,0.021883268281817435,0.49973754286766053
34170_0017_A_152	0.299932011961937,0.6801607966423034,0.006247627362608909,0.06635469198226929,0.02125621773302555,0.020461028069257738
34170_0017_A_153	0.18540783524513244,0.03796063922345638,0.013304299674928188,0.04708368442952633,0.02233731299638748,0.0
34170_0017_A_154	0.29217838048934935,0.017415770888328554,0.023430604487657547,0.060252326726913455,0.022692954540252684,0.0
34170_0017_A_155	0.06126791909337044,0.07582294717431068,0.05250531174242497,0.032361214235425,0.01445785779505968,0.006642249226570129
34170_0017_A_156	0.25732568502426145,0.15980183184146882,0.018172448873519896,0.030493560805916788,0.04060150980949402,0.0
34170_0017_A_157	0.35073153078556063,0.034700488299131395,0.049292334355413914,0.04233848750591278,0.028865085169672965,0.0
34170_0017_A_158	0.017010601237416267,0.03253122456371784,0.008746260590851308,0.01923026405274868,0.007969033159315585,0.004728943482041359
34170_0017_A_159	0.006182746589183807,0.013302204385399818,0.0,0.022814153134822844,0.010539429821074009,0.0036551546305418014
34170_0017_A_160	0.009182247333228588,0.019576513767242433,0.011975186131894588,0.02235182374715805,0.010947512090206146,0.001719363033771515
34170_0017_A_161	0.011377315036952496,0.02082183212041855,0.029156005010008812,0.02335776388645172,0.012421883642673492,0.0021312601864337923
34170_0017_A_162	0.0452605202794075,0.0282161682844162,0.046824411302804944,0.02498017717152834,0.04337336719036102,0.03532315604388714
34170_0017_A_163	0.02942512892186642,0.0,0.16657084971666336,0.12232725322246552,0.022307659685611724,0.09813096299767494
34170_0017_A_164	0.02324903104454279,0.03846320211887359,0.05188463088124991,0.02768128179013729,0.02350277714431286,0.0017815534025430678
34170_0017_A_165	0.021186298318207265,0.007916673924773932,0.021025612019002438,0.12452232539653778,0.0004462793469429016,0.056650104373693465
34170_0017_A_166	0.018577995896339416,0.08370884396135807,0.11087161637842655,0.12156554907560349,0.03543882109224796,0.0230599969625473
34170_0017_A_167	0.17641839534044265,2.1367610931396483,0.0,0.0,0.011528057605028152,0.0001873290166258812
34170_0017_A_168	0.1967574894428253,0.026679453998804094,0.024045322835445405,0.03819227144122124,0.045846885070204735,0.062185268849134445
34170_0017_A_169	0.6025303840637207,0.026200663298368454,0.03745485786348581,0.05166250616312027,0.03399266265332699,0.017869909480214118
34170_0017_A_173	0.021898346953094006,0.05544850528240204,0.04820701479911804,0.011404561251401902,0.03240236677229404,0.08558633923530579
34170_0017_A_170	0.02090517561882734,0.022504940908402205,0.02345601562410593,0.015475088730454445,0.035037655383348465,0.26946810483932493
34170_0017_A_172	0.27019898146390914,0.03413278730586171,0.038974404707551,0.03765648454427719,0.0037569547072052955,0.033907575532794
34170_0017_A_175	0.006061669997870922,0.012012532353401184,0.03110174462199211,0.037446969747543336,0.01665702313184738,0.006278789043426514
34170_0017_A_176	0.012839885242283345,0.011169135570526123,0.03552708402276039,0.03680211119353771,0.02983536124229431,0.0070344841107726095
34170_0017_A_178	0.007897334173321724,0.014679400995373727,0.033791758865118024,0.027670004591345786,0.020721060782670976,0.003755594417452812
34170_0017_A_179	0.051171863079071046,0.20593755766749383,0.2604619458317757,0.011924970895051956,0.032782632112503055,0.037756841629743576
34170_0017_A_181	0.04759396575391293,0.034119581803679466,0.0426720630377531,0.03799573667347431,0.02728925459086895,0.02261290457099676
34170_0017_A_182	0.27426654994487765,0.2696808218955994,0.07874146252870559,0.06954215466976166,0.04271729290485382,0.016993945837020873
34170_0017_A_184	0.02465574461966753,0.019217881560325622,0.020410465262830257,0.07186828255653381,0.06572526693344116,0.04401793237775564
34170_0017_A_185	0.017566051613539458,0.006899463012814522,0.025390296801924707,0.02329106405377388,0.05416881926357746,0.018372020125389098
34170_0017_A_187	0.03305947370827198,0.011963216681033373,0.041932759806513786,0.026771698519587515,0.03903207387775183,0.011634089425206185
34170_0017_A_188	0.04730965867638588,0.030627719685435296,0.25803268104791643,0.18984980136156082,0.0351300910115242,0.12730804346501828
34170_0017_A_189	0.04793293252587318,0.10046614333987236,0.0892732709646225,0.0028404317796230315,0.13034527450799943,0.02452628966420889
34170_0017_A_191	0.11413337588310242,0.014138856530189514,0.010196708887815476,0.03606710731983185,0.017768841236829758,0.0004549320787191391
34170_0017_A_192	0.042225221544504164,0.015428557991981506,0.01150316372513771,0.03262072019279003,0.09951770827174186,0.0689449418336153
34170_0017_A_193	0.09525697827339172,0.07839342169463634,0.020379943773150444,0.026438283175230025,0.024395554699003695,0.01868628039956093
34170_0017_A_194	0.0905814066529274,0.028438038751482965,0.007868549972772598,0.06477464735507965,0.0367268642410636,0.03527595102787018
34170_0017_A_195	1.4416471004486084,0.38310462795197964,0.0015926549211144447,0.07400021255016327,0.04094042927026749,0.0
34170_0017_A_196	2.0080657243728637,0.33917617201805117,0.015955621004104616,0.09365425705909729,0.03847204968333244,0.0
34170_0017_A_198	0.07369394600391388,0.02177157700061798,0.009929680079221726,0.022719353437423706,0.026902085915207864,0.014055824652314187
34170_0017_A_199	0.09740535356104374,0.005287568643689155,0.017693907395005225,0.025899064913392066,0.009826817363500596,0.004171675071120262
34170_0017_A_200	0.02442232519388199,0.03502016477286816,0.0,0.02240937538444996,0.004506590217351914,0.022349431365728378
34170_0019_A_207	0.007739551365375519,0.0029844339936971665,0.04352957308292389,0.026942208409309387,0.019526906684041022,0.022176371514797212
34170_0019_A_208	0.015402438305318355,0.0027680840343236924,0.014584549888968467,0.02782409079372883,0.003746342658996582,0.015338577143847943
34170_0019_A_209	0.024210770428180695,0.09192304089665412,0.0,0.025757232680916786,0.0,0.005812202207744121
34170_0019_A_210	0.01563602052628994,0.004061838611960411,0.011779869347810746,0.01892503909766674,0.01314224824309349,0.011498927138745785
34170_0019_A_217	0.016970175318419933,0.00028170645236968994,0.026350446231663226,0.03399011343717575,0.011473743990063668,0.019170689955353738
34170_0019_A_219	0.046356645226478574,0.22857302129268647,0.010693088546395302,0.02395785879343748,0.03544231560081244,0.00060227420181036
34170_0019_A_225	0.0,0.006889164075255394,0.015801796689629555,0.04674266241490841,0.022830622270703316,0.0012417977675795555
34170_0019_A_226	0.07117895781993866,0.03134573996067047,0.003446782752871513,0.04330337457358837,0.056866429001092914,0.0
34170_0019_A_231	0.004093364998698235,0.01093802722170949,0.02408544197678566,0.02707858309149742,0.00207087192684412,0.005572699010372162
34170_0020_A_238	0.00762997642159462,0.05032254233956337,0.01593602169305086,0.03186551444232464,0.01993774939328432,0.0
34170_0020_A_239	0.00222262479364872,0.02437130967155099,0.020379775017499924,0.025878643989562987,0.01896242517977953,0.0
34170_0020_A_240	0.024100833013653754,0.031719422340393065,0.051205869764089584,0.04183354638516903,0.0077086158096790315,0.009476229920983315
34170_0020_A_241	0.011308874748647214,0.07829015031456947,0.020724604651331902,0.03380047976970672,0.0023848798125982286,0.025508983992040157
34170_0020_A_242	0.03097071163356304,0.0330988734960556,0.03226842787116766,0.05491337925195694,0.041713159158825876,0.044764640554785726
34170_0020_A_243	0.02330310456454754,0.019935114681720732,0.019834736920893194,1.2438477277755737,0.030774737522006036,0.04884233251214028
34170_0020_A_246	0.16805963069200516,0.03718795850872993,0.0032989084720611572,0.015220241993665696,0.019941015541553496,0.0015607504174113274
34170_0020_A_247	0.48845368027687075,0.31827343106269834,0.004475362598896027,0.0338203638792038,0.0016322940587997436,0.0
34170_0020_A_251	0.019315160810947418,0.0063445377163589,0.01154399812221527,0.015726204216480254,0.0,0.043067047372460365
34170_0020_A_252	0.023368807137012483,0.028143289685249328,0.04267192110419273,0.026726383715867996,0.057231062278151515,0.044507601857185365
34170_0021_A_255	0.0014853132888674736,0.022223864775151016,0.02808453869074583,0.030874424055218695,0.47868889570236206,0.0891888502985239
34170_0021_A_257	0.009744870476424694,0.015347420703619719,0.0012472838163375855,0.01509058177471161,0.04717454575002193,0.023669446259737013
34170_0021_A_259	0.03157812915742397,0.028597401827573775,0.3237878531217575,0.03145848922431469,0.3123753577470779,0.06202960126101971
34170_0021_A_261	0.5412315219640732,0.26033754646778107,0.025891180522739886,0.08353733271360397,0.10380201153457165,0.09318396281450987
34170_0021_A_262	0.10968266669660806,0.054624127317219974,0.021550914645195006,0.03220892883837223,0.08641090355813504,0.042895864322781564
34170_0022_A_265	0.017081929929554464,0.0,0.011317573487758636,0.024401995912194253,0.05995715446770191,0.032462263107299806
34170_0022_A_266	0.013872558996081353,0.0032168559730052946,0.009426918439567089,0.023349123448133467,0.09863024577498436,0.02026527188718319
34170_0022_A_267	0.012931807292625308,0.005156435444951058,0.03604712896049023,0.025117968767881395,0.09541045650839805,0.007652956619858741
34170_0022_A_268	0.007017095386981964,0.005612603109329939,0.028061181120574475,0.017567700892686843,0.014217373728752137,0.006368864141404629
34170_0022_A_269	0.007945258915424348,0.007449706271290779,0.021802788227796556,0.022399987280368804,0.05337180644273758,0.005743411183357239
34170_0022_A_270	0.01189620140939951,0.005388970952481031,0.028955087810754777,0.02995351515710354,0.04657314904034138,0.013551626168191434
34170_0022_A_271	0.10245763063430786,0.09179244935512543,0.03822383023798466,0.028797057457268238,0.02783443480730057,0.012763178907334805
34170_0022_A_272	0.0558214295655489,1.7067457914352417,0.005130636692047119,0.019581052660942077,0.03393340520560741,0.00916660875082016
34170_0022_A_273	0.025320867262780666,0.016606152057647705,0.004676548205316067,0.0222218856215477,0.012765556760132312,0.03186506126075983
34170_0022_A_276	0.015058908984065056,0.017228474467992784,0.01337109673768282,0.01915554851293564,0.017709305323660374,0.021339962258934975
34170_0022_A_279	0.008031993545591832,0.03767209053039551,0.008175060898065568,0.02132542133331299,0.2967237502336502,0.04250744245946407
34170_0022_A_280	0.006722199730575085,0.02119139926508069,0.008517735451459885,0.02101544588804245,0.2271017014980316,0.03842541165649891
34170_0022_A_281	0.024221377074718477,0.030894368514418603,0.012998495437204837,0.032568786293268204,0.18210435807704925,0.029474757984280585
34170_0022_A_282	0.009957803785800934,0.022938892990350724,0.011579247936606408,0.022219292260706423,0.2787086099386215,0.03340608533471823
34170_0022_A_283	0.0054932752624154094,0.020119477063417435,0.007610113173723221,0.03202336356043815,0.24269755110144614,0.028851965628564357
34170_0022_A_284	0.034649037197232245,0.002583852782845497,0.0003362007439136505,0.02585757877677679,0.26263113021850587,0.03247640263289213
34170_0022_A_285	0.01902332715690136,0.009243779256939888,0.0,0.02648812420666218,0.3305653989315033,0.011690479144454003
34170_0022_A_286	0.07197437509894371,0.007975907996296883,0.0,0.03641514703631401,0.3147495537996292,0.015642333030700683
34170_0022_A_287	0.01988587062805891,0.014932066202163696,0.0006831444799900055,0.02105878051370382,0.51810502409935,0.03352484069764614
34170_0022_A_288	0.18542505651712418,0.1459020718932152,0.00303796399384737,0.04054910130798817,0.328145170211792,0.003636515513062477
34170_0022_A_291	0.023123269155621528,0.027035896852612495,0.001336284726858139,0.028660199046134947,0.16437749564647675,0.029130920208990572
34170_0022_A_292	0.03365121819078922,0.03214334659278393,0.003488605469465256,0.02336258590221405,0.14616342335939408,0.029292121715843677
34170_0022_A_293	0.053123828023672104,0.04180239699780941,0.006665751524269581,0.026429149508476257,0.07293106839060784,0.047522261179983614
34170_0022_A_302	0.004492213763296604,0.009149995725601911,0.0,0.04772587418556214,0.59312202334404,0.007163689658045769
34170_0022_A_295	0.004253003373742103,0.03767603635787964,0.0033072903752326965,0.012999464757740498,0.0225099578499794,0.013174016773700715
34170_0022_A_298	0.0068399496376514435,0.030666599050164223,0.016244040429592134,0.025523452460765837,0.4223996549844742,0.05059547945857048
34170_0022_A_299	0.0100844606757164,0.028084427863359452,0.0,0.02519656140357256,0.44959611892700196,0.04329872205853462
34170_0022_A_300	0.0177596066147089,0.015011700615286828,0.0,0.0458032738417387,0.579709655046463,0.04171579331159592
34170_0022_A_301	0.01176169104874134,0.010362157970666886,0.0,0.0437595434486866,0.2989538460969925,0.015373017266392707
34170_0022_A_303	0.16266053318977355,0.13916230648756028,0.0009312102571129799,0.04471072293817997,0.2616637125611305,0.0011460047215223312
34170_0022_A_304	0.02994056707248092,0.12561615332961082,0.02269228734076023,0.04180698525160551,0.13062201328575612,0.014193006977438926
34170_0022_A_305	0.007991275377571582,0.04293164350092411,0.01589760575443506,0.025726713798940183,0.14625308327376843,0.020675911754369735
34170_0022_A_308	0.011573205888271331,0.02873016819357872,0.0,0.02799895741045475,0.029103381000459193,0.021056706458330153
34170_0022_A_309	0.0046560043469071385,0.006018439214676619,0.050517544522881506,0.019021470844745637,0.09367862343788147,0.05015053413808346
34170_0022_A_310	0.010001687705516816,0.012803255021572113,0.0025726957246661186,0.05480162911117077,0.04217643961310387,0.018085381574928762
34170_0022_A_311	0.016444001346826553,0.006357439234852791,0.04506349358707666,0.027385639771819115,0.058878428488969806,0.013538266718387603
34170_0022_A_312	0.11814895942807198,4.9245823174715045e-05,0.009128864854574203,0.03242662884294987,0.024909653514623643,0.005486848577857017
34170_0022_A_315	0.0,0.005229371041059494,0.009079880826175214,0.011688739806413651,0.025826854258775712,0.025628511048853397
34170_0022_A_316	0.007617272436618805,0.015342497453093528,0.004120982065796852,0.023122063651680947,0.006475167721509934,0.02150671500712633
34170_0022_A_319	0.25927272588014605,0.2745121240615845,0.04990973062813282,0.03145464770495891,0.027583653479814528,0.0
34170_0022_A_322	0.013606874272227287,0.02553395591676235,0.0,0.02926734946668148,0.03061370775103569,0.005986111797392368
34170_0022_A_323	0.09503398537635803,0.04656477533280849,0.0,0.02112374287098646,0.01681583225727081,0.0
34170_0022_A_324	0.09077517539262772,0.37279743552207945,0.024806113541126253,0.02749486081302166,0.010920292884111404,0.005353045091032982
34170_0022_A_327	0.009177134931087494,0.021828868985176088,0.004783636704087257,0.022808235511183737,0.04908574298024178,0.040998210571706294
34170_0022_A_328	0.020245873741805552,0.06741017438471317,0.0,0.030900850519537927,0.009999982453882695,0.022011053189635275
34170_0022_A_329	0.0047501251101493835,0.013102293014526367,0.01236037239432335,0.02774273753166199,0.0036482155323028565,0.02211765069514513
34170_0022_A_330	0.028188000619411468,0.005537431687116623,0.018301716446876524,0.026668157055974008,0.008859357237815857,0.00682551022619009
34170_0022_A_331	0.08921922519803047,0.02398391216993332,0.0007680051028728485,0.024881120398640634,0.00983360931277275,0.0019768642261624335
34170_0022_A_334	0.010599904507398606,0.006369471922516823,0.0229276068508625,0.03788721114397049,0.08161615990102292,0.11134746819734573
34170_0022_A_335	0.0010220838710665702,0.01974676139652729,0.00695156529545784,0.05982438363134861,0.19601455330848694,0.025474463403224946
34170_0022_A_336	0.014118285477161407,0.010850371047854423,0.023061276227235795,0.0290371086448431,0.1272534139454365,0.03286833558231592
34170_0022_A_339	0.00796915628015995,0.035476700589060786,0.016030157171189784,0.03499051295220852,0.06961375661194324,0.05914489105343819
