id	emotion
34170_0013_A_110	0.02575860172510147,0,0,0.058903247117996216,0.024321630597114563,0.0009662620723247528
34170_0014_A_112	0.058861978352069855,0.04358716309070587,0,0,0.46038535237312317,0.08625197410583496
34170_0014_A_113	0.09482754021883011,0,0,0,0.26429229974746704,0.03513895347714424
34170_0015_A_115	0.04227057844400406,0,0.00985732302069664,0.030391020700335503,0.20668870210647583,0.031517643481492996
34170_0015_A_116	0.04556707292795181,0,0,0.01494636945426464,0.16294755041599274,0.026057619601488113
34170_0015_A_117	0,1.6574199199676514,0,0.017633451148867607,0.08167852461338043,0
34170_0015_A_118	0.01327402051538229,0,0,0.06593610346317291,0.02105313539505005,0.0907212495803833
34170_0015_A_119	0,0.41107508540153503,0,0.041107431054115295,0.017820004373788834,0
34170_0015_A_120	0.04261866956949234,0,0,0.13004033267498016,0.01076456531882286,0.04988480731844902
34170_0015_A_121	0.04900309443473816,0.27781814336776733,0,0.09547442197799683,0.03214484825730324,0.043239276856184006
34170_0016_A_123	0.018685288727283478,0,0,0.046649158000946045,0.007848216220736504,0.03899698331952095
34170_0016_A_124	0,0.142607644200325,0.1429322361946106,0.08670701086521149,0.014021290466189384,0
34170_0016_A_125	0.012848294340074062,0.14585790038108826,0,0.08838625252246857,0.022829998284578323,0.0026261918246746063
34170_0016_A_126	0.03158705681562424,0,0,0.05727289617061615,0.0276168305426836,0.02954685315489769
34170_0016_A_127	0.04227355867624283,0.003510957583785057,0,0.039119571447372437,0.06040113791823387,0.03320930525660515
34170_0016_A_128	0.043493613600730896,0.23356597125530243,0.05894721671938896,0.0604148805141449,0.03172522783279419,0.0945536196231842
34170_0016_A_129	0.00029096659272909164,0.20506326854228973,0.013172503560781479,0.06049416959285736,0.038401633501052856,0.148488387465477
34170_0016_A_130	0.037938907742500305,0.10041580349206924,0,0.024298017844557762,0.08526495099067688,0.07732091844081879
34170_0016_A_131	0.0036715036258101463,0,0.029765885323286057,0.22809764742851257,0.025318747386336327,0.06404902040958405
34170_0016_A_132	0.002987644635140896,0,0,0.12439978122711182,0.009537123143672943,0.12649992108345032
34170_0016_A_133	0.026759326457977295,0.039251215755939484,0,0,0.048976752907037735,0.06567920744419098
34170_0016_A_134	0.12297967821359634,0.09613029658794403,0,0,0.09266896545886993,0.15240320563316345
34170_0016_A_135	0.14149987697601318,0.03852330148220062,0,0.012497512623667717,0,0.05442942678928375
34170_0016_A_136	0,1.5081555843353271,0,0,0.03513510897755623,0.00193038210272789
34170_0017_A_139	0.06489144265651703,0,0,0.01684623770415783,0.03356793522834778,0.03347892686724663
34170_0017_A_140	0.05436178296804428,0,0,0.04559433460235596,0.007272001355886459,0.02416425570845604
34170_0017_A_141	0.029486827552318573,0,0,0.043152302503585815,0.028266603127121925,0.04394521191716194
34170_0017_A_142	0.05603448301553726,0,0,0.08792722225189209,0,0.013740044087171555
34170_0017_A_143	0.05540609359741211,0,0,0.027329055592417717,0.09691819548606873,0
34170_0017_A_144	0.05431970953941345,0,0,0.052333176136016846,0.05880706384778023,0
34170_0017_A_145	0.03630241006612778,0,0,0.03581325709819794,0.10964971780776978,0.047532204538583755
34170_0017_A_146	0.015069602988660336,0,0,0.009627057239413261,0.031642112880945206,0.014887403696775436
34170_0017_A_147	0.0882490873336792,0,0.005091171711683273,0.0699291080236435,0.06485290080308914,0.0064462535083293915
34170_0017_A_148	0.08275706321001053,0.035295359790325165,0,0.03201370686292648,0.12463198602199554,0.20791101455688477
34170_0017_A_149	0.34356239438056946,0.09991930425167084,0,0.008894367143511772,0.09004844725131989,0
34170_0017_A_150	0.5554273724555969,0.21640291810035706,0,0,0.09751634299755096,0
34170_0017_A_151	0.19230155646800995,0.0787985771894455,0,0.025150103494524956,0.05381760746240616,0.26896578073501587
34170_0017_A_152	0.11723914742469788,0.24488048255443573,0,0.09186618775129318,0.06906098127365112,0.01136859878897667
34170_0017_A_153	0.20961642265319824,0.033901363611221313,0,0.0512252002954483,0.09724530577659607,0
34170_0017_A_154	0.25121137499809265,0,0,0.060004301369190216,0.06841070204973221,0
34170_0017_A_155	0.09896745532751083,0.043108031153678894,0,0.01718038134276867,0.015281062573194504,0
34170_0017_A_156	0.20415490865707397,0.11266982555389404,0,0,0.06361290067434311,0
34170_0017_A_157	0.1835688054561615,0.021798787638545036,0,0.0182590764015913,0.019787512719631195,0
34170_0017_A_158	0.04662349075078964,0.024768611416220665,0,0.030185995623469353,0.04389600455760956,0.009930383414030075
34170_0017_A_159	0.07472274452447891,0,0,0,0.02599215880036354,0.09262317419052124
34170_0017_A_160	0.09418240189552307,0,0,0.010888664051890373,0,0.09581434726715088
34170_0017_A_161	0.12780651450157166,0,0,0.01944422535598278,0,0.09876713156700134
34170_0017_A_162	0.12479681521654129,0,0,0.013522116467356682,0.052328720688819885,0.08229899406433105
34170_0017_A_163	0.08660178631544113,0,0.12374089658260345,0.12374232709407806,0.004403878003358841,0.11030992865562439
34170_0017_A_164	0.0516522079706192,0,0,0.04792262613773346,0.010181007906794548,0.007215138524770737
34170_0017_A_165	0.06630617380142212,0,0.0015776269137859344,0.1821860671043396,0,0.0650499016046524
34170_0017_A_166	0.043614618480205536,0.05710463225841522,0.04223811253905296,0.13925613462924957,0.022449443116784096,0.019590716809034348
34170_0017_A_167	0,1.982832670211792,0,0,0.0073436349630355835,0
34170_0017_A_168	0.13015204668045044,0.006035288795828819,0,0.027073947712779045,0.03698088973760605,0.11678314208984375
34170_0017_A_169	0.3739040791988373,0.0907682478427887,0,0.04220128059387207,0,0.06792066991329193
34170_0017_A_173	0.02168513834476471,0.02001800946891308,0,0.035107895731925964,0.016232088208198547,0.08544667065143585
34170_0017_A_170	0,0.03564076125621796,0.011949252337217331,0.05894879996776581,0.03698306903243065,0.41430526971817017
34170_0017_A_172	0.12094932794570923,0.05400359630584717,0,0.04182259738445282,0,0.05949044227600098
34170_0017_A_175	0.0423792228102684,0,0,0.04912388324737549,0.041513144969940186,0.05047187581658363
34170_0017_A_176	0.08230138570070267,0,0,0.036564260721206665,0.04562573879957199,0.05564561113715172
34170_0017_A_178	0.053551144897937775,0,0,0.02296256832778454,0.03873995691537857,0.05426175147294998
34170_0017_A_179	0.08359188586473465,0.09331772476434708,0.014009352773427963,0.031454116106033325,0.11041377484798431,0.05730074271559715
34170_0017_A_181	0.07435820996761322,0.027504606172442436,0.0033063702285289764,0.047709137201309204,0.05058519169688225,0.05107414349913597
34170_0017_A_182	0.1667504608631134,0.13269758224487305,0.021937768906354904,0.11212369799613953,0.07964254915714264,0.05151866748929024
34170_0017_A_184	0.03185705840587616,0.029219159856438637,0,0.11085382103919983,0.06573726236820221,0.08977396786212921
34170_0017_A_185	0.0377952978014946,0.02846844680607319,0,0.044900983572006226,0.07380466163158417,0.061878617852926254
34170_0017_A_187	0.07205479592084885,0,0.006317179650068283,0.07382100820541382,0.03424384817481041,0.05967932567000389
34170_0017_A_188	0.030429214239120483,0,0.10500144958496094,0.17322884500026703,0.004950668662786484,0.10678417980670929
34170_0017_A_189	0.05538541078567505,0,0.044404249638319016,0.03262108564376831,0.1169036328792572,0.04523264989256859
34170_0017_A_191	0.18281783163547516,0,0,0.08144614100456238,0.024578291922807693,0.02512718364596367
34170_0017_A_192	0.18442896008491516,0,0,0.07262720167636871,0.05100517347455025,0.11326076090335846
34170_0017_A_193	0.08003175258636475,0.022759532555937767,0,0.037280380725860596,0.023796934634447098,0.03517071530222893
34170_0017_A_194	0.07427845895290375,0.04424480348825455,0,0.07279324531555176,0.03914262726902962,0.012204211205244064
34170_0017_A_195	1.138903260231018,0.4561541676521301,0,0.028369659557938576,0.0654083639383316,0
34170_0017_A_196	1.4257168769836426,0.295570969581604,0,0.08102288842201233,0.05914461240172386,0
34170_0017_A_198	0.07824275642633438,0,0,0.04171806573867798,0.027011599391698837,0.0664408802986145
34170_0017_A_199	0.09457401931285858,0,0,0.06227444112300873,0,0.0393158458173275
34170_0017_A_200	0.0377018079161644,0,0,0.05496948957443237,0,0
34170_0019_A_207	0.050667308270931244,0,0.009030979126691818,0.07184959948062897,0.0284416526556015,0.06442977488040924
34170_0019_A_208	0.05923981964588165,0,0,0.0815805047750473,0.01068619079887867,0.020505663007497787
34170_0019_A_209	0.04863598197698593,0,0,0.06841209530830383,0,0
34170_0019_A_210	0.06655651330947876,0,0,0.05381783843040466,0.03491704910993576,0.019199218600988388
34170_0019_A_217	0.045297786593437195,0,0,0.06248554587364197,0,0.07363076508045197
34170_0019_A_219	0.023652739822864532,0.1045324057340622,0,0.06251221895217896,0.04577213525772095,0.05644892528653145
34170_0019_A_225	0.07022484391927719,0,0,0.03366163372993469,0.03618202358484268,0.03151778504252434
34170_0019_A_226	0.11342493444681168,0,0,0.034920692443847656,0.0901908278465271,0
34170_0019_A_231	0.029102936387062073,0,0.012032624334096909,0.03091256134212017,0.011613957583904266,0.0035496167838573456
34170_0020_A_238	0.0270749032497406,0.02107182703912258,0,0.07975940406322479,0.02271818369626999,0
34170_0020_A_239	0.018632397055625916,0.057606086134910583,0.015872400254011154,0.04656626284122467,0.040486399084329605,0
34170_0020_A_240	0.01146689709275961,0,0.07740209996700287,0.10230672359466553,0,0.031102966517210007
34170_0020_A_241	0,0.037855491042137146,0.007377635687589645,0.10398900508880615,0,0.039899665862321854
34170_0020_A_242	0.01937207579612732,0,0.04078182205557823,0.13743890821933746,0.11373744904994965,0.07393905520439148
34170_0020_A_243	0.04529871791601181,0,0.03913285955786705,1.2345408201217651,0.029922157526016235,0.023642655462026596
34170_0020_A_246	0.24460071325302124,0,0,0.0311793964356184,0.010238900780677795,0
34170_0020_A_247	0.48404207825660706,0.22838376462459564,0,0.03945884108543396,0.0017361193895339966,0
34170_0020_A_251	0.023352034389972687,0,0,0.052176713943481445,0.03133033588528633,0.03576439991593361
34170_0020_A_252	0.03267224133014679,0.02226228080689907,0,0.008606789633631706,0.08461268991231918,0.010044973343610764
34170_0021_A_255	0.05500062555074692,0.046648070216178894,0.02584349736571312,0.05677469074726105,0.5522075295448303,0.20503969490528107
34170_0021_A_257	0.06902308017015457,0,0,0.05805569887161255,0.132582888007164,0.06940063834190369
34170_0021_A_259	0.07561556994915009,0,0.1023138016462326,0.06168535351753235,0.31056347489356995,0.13099181652069092
34170_0021_A_261	0.7262850403785706,0.28992438316345215,0,0.042350828647613525,0.2739933431148529,0.15227575600147247
34170_0021_A_262	0.14531028270721436,0.0004895832389593124,0,0.058527931571006775,0.17278489470481873,0.0738595575094223
34170_0022_A_265	0.05692553520202637,0,0,0.06837108731269836,0.12019173800945282,0.04969457909464836
34170_0022_A_266	0.08453215658664703,0,0,0.02822732739150524,0.17843468487262726,0.04883183166384697
34170_0022_A_267	0.07819389551877975,0,0,0.034325361251831055,0.18245770037174225,0.03934897854924202
34170_0022_A_268	0.05932002514600754,0,0,0.03652963042259216,0.040789518505334854,0.03421550616621971
34170_0022_A_269	0.028672777116298676,0,0,0.043522536754608154,0.08233266323804855,0.03494761511683464
34170_0022_A_270	0.041875340044498444,0,0,0.05854138731956482,0.08755123615264893,0.0673559308052063
34170_0022_A_271	0.08942590653896332,0,0,0.05402866005897522,0.09050454199314117,0.06308126449584961
34170_0022_A_272	0,1.583953857421875,0,0.015148712322115898,0.08553002774715424,0.055416498333215714
34170_0022_A_273	0.061530597507953644,0,0,0.06354892253875732,0.05394607037305832,0.09717221558094025
34170_0022_A_276	0.0553208664059639,0,0,0.05216488242149353,0.062163032591342926,0.04005106911063194
34170_0022_A_279	0.08559409528970718,0,0,0.05106690526008606,0.490297794342041,0.12831248342990875
34170_0022_A_280	0.09484455734491348,0,0,0.051542431116104126,0.32034358382225037,0.10783173143863678
34170_0022_A_281	0.07619339972734451,0.021041708067059517,0,0.05479370057582855,0.27678874135017395,0.09007062017917633
34170_0022_A_282	0.07257504761219025,0,0,0.04539699852466583,0.31880804896354675,0.10986058413982391
34170_0022_A_283	0.08488905429840088,0,0,0.05825001001358032,0.3688357174396515,0.08007413148880005
34170_0022_A_284	0.1253046691417694,0.008091138675808907,0,0.019710464403033257,0.3677094280719757,0.10381375253200531
34170_0022_A_285	0.07413320988416672,0,0,0.07098592817783356,0.42402347922325134,0.057083483785390854
34170_0022_A_286	0.10589494556188583,0.019171519204974174,0,0.048657745122909546,0.4071406424045563,0.08133795857429504
34170_0022_A_287	0.09988978505134583,0.02935543842613697,0,0.023211045190691948,0.7411587834358215,0.14056429266929626
34170_0022_A_288	0.3387502133846283,0.14606228470802307,0,0.0716126412153244,0.37638941407203674,0
34170_0022_A_291	0.09791906923055649,0,0,0.03251749277114868,0.28433892130851746,0.11786112189292908
34170_0022_A_292	0.11804334074258804,0,0,0.03751826286315918,0.2580236792564392,0.154764786362648
34170_0022_A_293	0.09060398489236832,0,0,0.047395139932632446,0.09257521480321884,0.06157931312918663
34170_0022_A_302	0.0410166010260582,0.03386377543210983,0,0.0471242219209671,0.7850619554519653,0.10064725577831268
34170_0022_A_295	0.066210076212883,0,0,0.04546657204627991,0.05279836431145668,0.02145388349890709
34170_0022_A_298	0.0897740051150322,0.026725081726908684,0,0.10406245291233063,0.5324870944023132,0.10451515018939972
34170_0022_A_299	0.0367785319685936,0.048954203724861145,0,0.08084902167320251,0.5810175538063049,0.1102064698934555
34170_0022_A_300	0.05462530255317688,0.03190239518880844,0,0.051134124398231506,0.8318108320236206,0.08972696959972382
34170_0022_A_301	0.022598154842853546,9.922496974468231e-05,0,0.08206269145011902,0.5029441714286804,0.06691122055053711
34170_0022_A_303	0.31518352031707764,0.11641950905323029,0,0.06358815729618073,0.4688347280025482,0
34170_0022_A_304	0.08513586968183517,0.06583237648010254,0,0.08554497361183167,0.43350785970687866,0.04563808813691139
34170_0022_A_305	0.05502568930387497,0.02993215061724186,0,0.07502296566963196,0.4471878707408905,0.04976384714245796
34170_0022_A_308	0.07102058082818985,0.018058782443404198,0,0.05823105573654175,0.17221465706825256,0.08562768995761871
34170_0022_A_309	0.04324980825185776,0,0.00223613902926445,0.03732813894748688,0.19240829348564148,0.10075768828392029
34170_0022_A_310	0.030816256999969482,0,0.013983141630887985,0.09224668145179749,0.1070166677236557,0.05943090096116066
34170_0022_A_311	0.043805405497550964,0,0.017411913722753525,0.06396778672933578,0.08806270360946655,0
34170_0022_A_312	0.18560831248760223,0,0,0.039810433983802795,0.11715735495090485,0
34170_0022_A_315	0.005911192856729031,0,0,0.034715503454208374,0.0738985687494278,0.05551275238394737
34170_0022_A_316	0.05840262025594711,0,0,0.03450028598308563,0.024005185812711716,0.047675665467977524
34170_0022_A_319	0.4173557758331299,0.2200334221124649,0,0.019893748685717583,0.06413629651069641,0
34170_0022_A_322	0.09161656349897385,0,0,0.018335966393351555,0.13357387483119965,0.04515616223216057
34170_0022_A_323	0.1158362478017807,0,0,0.02840600721538067,0.08780474215745926,0
34170_0022_A_324	0.1224677786231041,0.3393324017524719,0,0.012714875862002373,0.09231066703796387,0
34170_0022_A_327	0.0252881720662117,0,0,0.050841718912124634,0.05016765743494034,0.07958682626485825
34170_0022_A_328	0.03306504338979721,0.010627968236804008,0,0.03896573185920715,0.06956906616687775,0.03435754403471947
34170_0022_A_329	0.03849189728498459,0,0,0.023119626566767693,0.0333993174135685,0.02589074894785881
34170_0022_A_330	0.04038653522729874,0,0,0.030181793496012688,0.031713277101516724,0
34170_0022_A_331	0.15012891590595245,0,0,0,0.07948929816484451,0
34170_0022_A_334	0.061258040368556976,0,0,0.014806045219302177,0.2166489213705063,0.13485771417617798
34170_0022_A_335	0.03473877161741257,0,0,0.05973164737224579,0.36358925700187683,0.08457113802433014
34170_0022_A_336	0.07024988532066345,0,0,0.040318459272384644,0.2706417441368103,0.08400432765483856
34170_0022_A_339	0.050198033452034,0,0,0.03202734887599945,0.11200390756130219,0.13411378860473633
34170_0022_A_340	0.054955169558525085,0.02326527051627636,0,0.08873972296714783,0.03678470477461815,0.13002566993236542
34170_0022_A_341	0.06855124980211258,0.015876872465014458,0,0.06356737017631531,0.08131633698940277,0.15366390347480774
34170_0022_A_342	0.056727103888988495,0.005308793857693672,0,0.10570254921913147,0.12702161073684692,0.10791555047035217
34170_0022_A_343	0.051610708236694336,2.053193747997284e-05,0,0.10997335612773895,0.10409024357795715,0.10660351812839508
34170_0022_A_344	0.032826341688632965,0,0,0.07112304866313934,0.18967585265636444,0.11638639867305756
34170_0022_A_345	0.01194476243108511,0,0,0.08435606956481934,0.24457988142967224,0.07750305533409119
34170_0023_A_347	0.03042830526828766,0,0,0.040454015135765076,0.01857222244143486,0.04678135737776756
34170_0023_A_351	0.04283655434846878,0,0,0.04935939610004425,0.06307335197925568,0.05008440837264061
34170_0025_A_355	0.04926455020904541,0,0,0.03864356875419617,0.05157986283302307,0.040853794664144516
34170_0025_A_356	0.04250673949718475,0,0,0.050347357988357544,0.02954188361763954,0.035615649074316025
34170_0025_A_357	0.04747196286916733,0,0,0.05513051152229309,0.020213035866618156,0.06045246496796608
34170_0025_A_358	0.01967647671699524,0,0,0.10158383846282959,0.3042788803577423,0.024178218096494675
34170_0025_A_359	0.046049728989601135,0,0,0.06994315981864929,0.1379052698612213,0.020596448332071304
34170_0025_A_360	0.03213658183813095,0.0036948174238204956,0,0.09423765540122986,0.3031316101551056,0.27953052520751953
34170_0025_A_361	0.048883214592933655,0,0,0.08698844909667969,0.16182640194892883,0.09370757639408112
34170_0025_A_362	0.04148925840854645,1.4622266292572021,0,0.026106687262654305,0.07834876328706741,0.02294440194964409
34170_0025_A_363	0.05003894120454788,0,0,0.1933189034461975,0.10825738310813904,0.0508689247071743
34170_0025_A_364	0.017230115830898285,0,0,0.14464423060417175,0.03375760838389397,0.6853855848312378
34170_0025_A_365	0.0474529042840004,0,0,0.12840527296066284,0.021367087960243225,0.12431038916110992
34170_0026_A_367	0.04373198002576828,0,0,0.09974412620067596,0.0468873605132103,0.1381140500307083
34170_0027_A_369	0.09943682700395584,0.058015041053295135,0,0.08135402202606201,0.09430432319641113,0.03023870661854744
34170_0027_A_370	0.01689472794532776,0.8541890382766724,0,0.09206409752368927,0.12714317440986633,0.36482352018356323
34170_0027_A_371	0.03057507425546646,0.10802827775478363,0,0.08540381491184235,0.11002036929130554,0.12762625515460968
34170_0027_A_372	0.042307719588279724,0,0,0.04625329375267029,0.06135173887014389,0
34170_0027_A_373	0.020723700523376465,0,0,0.035919368267059326,0.09957201778888702,0.052645858377218246
34170_0027_A_374	0.013250014744699001,0,0,0.09413714706897736,0.05902927741408348,0.2621915638446808
34170_0028_A_376	0.08407393097877502,0,0,0.013529179617762566,0.12217797338962555,0.11658032238483429
34170_0028_A_377	0.13918544352054596,0,0.008068602532148361,0.018708927556872368,0.17833614349365234,0.15571480989456177
34170_0028_A_378	0.17238125205039978,0,0.029776375740766525,0.015104113146662712,0.19245047867298126,0.15988801419734955
34170_0028_A_379	0.10587126761674881,0,0.0010815523564815521,0.011877266690135002,0.13246244192123413,0.14610347151756287
34170_0028_A_380	0.12669798731803894,0,0,0.002224816009402275,0.09038801491260529,0.073838010430336
34170_0028_A_381	0.22817011177539825,0,0.041904207319021225,0,0.10897329449653625,0.03504802659153938
34170_0028_A_382	0.3249282240867615,0,0.014580797404050827,0.018213016912341118,0.04717828705906868,0
34170_0028_A_383	0.12333039194345474,0,0,0.08090168237686157,0.13921484351158142,0.04900249466300011
34170_0028_A_384	0.03581221401691437,1.7454897165298462,0,0,0.11723646521568298,0
34170_0028_A_385	0.12442374974489212,0,0,0,0.20280428230762482,0
34170_0028_A_386	0.13627049326896667,0.3047288954257965,0,0.0635075494647026,0.15193063020706177,0
34170_0028_A_387	0,1.8105037212371826,0,0.030860206112265587,0.16241376101970673,0
34170_0028_A_388	0.08862616121768951,0.09275586903095245,0,0.08508366346359253,0.17062027752399445,0.11604373157024384
34170_0028_A_389	0.07448510825634003,0.16376377642154694,0,0.08871884644031525,0.10170923173427582,0.04156988486647606
34170_0029_A_396	0.06762506812810898,0,0,0.05745534598827362,0.06820753961801529,0.061037469655275345
34170_0029_A_400	0.046506017446517944,0,0,0.043442755937576294,0,0.04533823952078819
34170_0029_A_401	0.08328277617692947,0.091278076171875,0,0.07925856113433838,0,0.021196719259023666
34170_0029_A_404	0.11211959272623062,0.0681900605559349,0,0.02331135980784893,0.04947321116924286,0.050640206784009933
34170_0029_A_405	0.12919959425926208,0.17190448939800262,0.0175471268594265,0.03393998742103577,0.04173486679792404,0.03414792940020561
34170_0029_A_407	0,2.10703444480896,0,0.005089448764920235,0.03165315464138985,0
34170_0029_A_408	0.1726917028427124,0.5412465929985046,0,0.08753428608179092,0.03312882035970688,0.0029362477362155914
34170_0029_A_412	0.12207821756601334,0.03924356400966644,0,0.006841106340289116,0.1480594128370285,0.07907803356647491
34170_0029_A_413	0.08929477632045746,0,0,0.03247150778770447,0.12026239931583405,0.024801526218652725
34170_0029_A_414	0.08664431422948837,0.0032143425196409225,0,0.05076956748962402,0.17011307179927826,0.09217539429664612
34170_0029_A_422	0.09115628898143768,0.032173603773117065,0,0.05394841730594635,0.058804240077733994,0.12249244749546051
