id	emotion
34170_0012_A_85	0,0.09874314814805984,0,0.06449152529239655,0,0
34170_0012_A_86	0,0.04712448641657829,0.00015040149446576834,0.04240751266479492,0,0
34170_0012_A_87	0,0.08416803181171417,0,0.061528272926807404,0,0
34170_0012_A_88	0,0.08558420836925507,0,0.037262678146362305,0,0
34170_0012_A_89	0,0.09292051196098328,0,0.056938331574201584,0,0
34170_0012_A_90	0.029206622391939163,0.14859269559383392,0.03429557755589485,0.13520707190036774,0.045346878468990326,0
34170_0012_A_92	0.03399378061294556,0.08584535121917725,0.03504153713583946,0.11141683161258698,0.07094006985425949,0
34170_0012_A_94	0,0.09538008272647858,0.03305356577038765,0.13058771193027496,0.07254666835069656,0.034851741045713425
34170_0012_A_96	0.01217315811663866,0.24996861815452576,0.07137291878461838,0.14171023666858673,0.017160814255475998,0.057005345821380615
34170_0012_A_98	0,0.0630759745836258,5.677004810422659e-05,0.11381524801254272,0,0
34170_0012_A_99	0,0.10649889707565308,0,0.027534184977412224,0.04915947839617729,0.010273117572069168
34170_0012_A_100	0,0.10994106531143188,0.007754538673907518,0.16970576345920563,0.23167195916175842,0.014300782233476639
34170_0012_A_101	0.06188393384218216,0.12154348939657211,0,0.04246438667178154,0.18033038079738617,0.3187950551509857
34170_0013_A_103	0,0.010705430060625076,0.001270387670956552,0,0.04790671542286873,0.01243949681520462
34170_0013_A_104	0,0.02225518599152565,0,0,0.011235889047384262,0
34170_0013_A_105	0,0.04105012118816376,0,0.005273864138871431,0.030161064118146896,0.0061035496182739735
34170_0013_A_106	0,0.04350646957755089,0.10673777014017105,0.06951415538787842,0.13815680146217346,0.07617373019456863
34170_0013_A_107	0,0.055711567401885986,0.02307293191552162,0.05650514364242554,0.0645238533616066,0.03615788370370865
34170_0013_A_108	0,0.12450288981199265,0.1073559895157814,0.09813176095485687,0.030509348958730698,0.07231659442186356
34170_0013_A_109	0.004601205699145794,0.09364736825227737,0.015118036419153214,0.08787986636161804,0.04076513275504112,0
34170_0013_A_110	0.02172587811946869,0.05440368875861168,0,0.11681632697582245,0.1107005700469017,0.04818671941757202
34170_0014_A_112	0.04608212783932686,0.0914260596036911,0.04106154665350914,0.01640208065509796,0.5985715389251709,0
34170_0014_A_113	0.02057972177863121,0.17703741788864136,0.018600095063447952,0.07599692046642303,0.1501885950565338,0
34170_0015_A_115	0,0.0856119692325592,0.07805625349283218,0.08793127536773682,0.1201515942811966,0.023174500092864037
34170_0015_A_116	0.015169075690209866,0.10879576951265335,0.04273538663983345,0.05682479590177536,0.056023016571998596,0.09892821311950684
34170_0015_A_117	0.06052543967962265,1.0351221561431885,0,0.019277967512607574,0.026615340262651443,0.1818196177482605
34170_0015_A_118	0.06424393504858017,0.16354812681674957,0,0.10722716152667999,0,0.17088498175144196
34170_0015_A_119	0,0.39064958691596985,0,0.16369307041168213,0,0.15943416953086853
34170_0015_A_120	0.041323814541101456,0.03591787442564964,0,0.06711756438016891,0.045530565083026886,0.008065063506364822
34170_0015_A_121	0.07135650515556335,0.49657848477363586,0.056953366845846176,0.02907717600464821,0.11664453893899918,0
34170_0016_A_123	0,0.03939227759838104,0,0.09137406200170517,0.006024297326803207,0
34170_0016_A_124	0.03532523661851883,0.2771659791469574,0.12819214165210724,0.0734478160738945,0,0.056325268000364304
34170_0016_A_125	0,0.16392843425273895,0.009748537093400955,0.09275960177183151,0.050829190760850906,0
34170_0016_A_126	0.001323140226304531,0.10496552288532257,0.026328641921281815,0.1073998287320137,0,5.3856841986998916e-05
34170_0016_A_127	0,0.048987872898578644,0,0.10227052867412567,0,0.02462095394730568
34170_0016_A_128	0.026010308414697647,0.2679115831851959,0.21290923655033112,0.060267869383096695,0.06782728433609009,0
34170_0016_A_129	0.07775156944990158,0.11388944089412689,0.02612927183508873,0.04902607947587967,0.000248271826421842,0.3470030725002289
34170_0016_A_130	0,0.251001238822937,0,0.05665454640984535,0.05030440539121628,0
34170_0016_A_131	0,0.06744695454835892,0.07290913909673691,0.1773511916399002,0.015588542446494102,0.11028449237346649
34170_0016_A_132	0.041469406336545944,0.08082611858844757,0.031196873635053635,0.15648140013217926,0.12146064639091492,0.194740429520607
34170_0016_A_133	0.03513834625482559,0.12502315640449524,0,0.025727327913045883,0.08425433933734894,0.19026851654052734
34170_0016_A_134	0.04040229320526123,0.1206483468413353,0,0.06267725676298141,0.13669048249721527,0.1239628791809082
34170_0016_A_135	0.015038355253636837,0.09633343666791916,0.04787876829504967,0.12274453043937683,0.06344618648290634,0.14362552762031555
34170_0016_A_136	0.03387121111154556,0.7783734202384949,0,0.02920588105916977,0.0326215960085392,0.2592419683933258
34170_0017_A_139	0,0.10426121950149536,0,0.09624224901199341,0.09302733838558197,0
34170_0017_A_140	0,0.09699349105358124,0,0.08858644217252731,0.03823283687233925,0
34170_0017_A_141	0,0.21630772948265076,0.029757287353277206,0.09904921054840088,0.023839950561523438,0.5346741676330566
34170_0017_A_142	0,0.08189220726490021,0,0.10052698105573654,0.05085677281022072,0.06654062867164612
34170_0017_A_143	0.012084378860890865,0.09391441941261292,0.054707374423742294,0.13745923340320587,0.10771024972200394,0
34170_0017_A_144	0.015068131498992443,0.0675516128540039,0.04494554176926613,0.0854068398475647,0.08800987154245377,0.15851351618766785
34170_0017_A_145	0.025567496195435524,0.09118202328681946,0.05954546108841896,0.0767177939414978,0.08184543997049332,0.1048811748623848
34170_0017_A_146	0.0015048747882246971,0.08941298723220825,0,0.06631869822740555,0.04454446956515312,0.17342126369476318
34170_0017_A_147	0.11996810138225555,0.06912393122911453,0.08560202270746231,0.0519368052482605,0.07340964674949646,0.08233881741762161
34170_0017_A_148	0,0.1145096868276596,0.023198287934064865,0.11955749988555908,0.029735226184129715,0.2273710072040558
34170_0017_A_149	0.11666543781757355,0.14391756057739258,0,0.030494820326566696,0,0
34170_0017_A_150	0.1147121787071228,0.10931877791881561,0.009823311120271683,0.02391422539949417,0,0.011116117238998413
34170_0017_A_151	0.023808464407920837,0.15388983488082886,0.07742451131343842,0.22278711199760437,0.12509676814079285,0.6635306477546692
34170_0017_A_152	0.25717857480049133,0.3036336898803711,0.05408790335059166,0.2421512007713318,0.024598468095064163,0.11761249601840973
34170_0017_A_153	0.0932406634092331,0.1430920660495758,0.0014828931307420135,0.031041201204061508,0.10522879660129547,0
34170_0017_A_154	0.04040948301553726,0.14221416413784027,0.02563963457942009,0,0.08787653595209122,0.19223493337631226
34170_0017_A_155	0.008018569089472294,0.11356379091739655,0.12349037081003189,0.10378206521272659,0,0.0325191430747509
34170_0017_A_156	0.07186342775821686,0.40210044384002686,0,0.017272578552365303,0.013243567198514938,0.04620696231722832
34170_0017_A_157	0.15802280604839325,0.14003200829029083,0.03164270892739296,0.1521189659833908,0,0.05925479158759117
34170_0017_A_158	0.028311464935541153,0.086265429854393,0,0.07574737071990967,0.0016805714694783092,0.13499844074249268
34170_0017_A_159	0,0.0394289530813694,0.0018304180121049285,0.06525275111198425,0.03321395441889763,0
34170_0017_A_160	0,0.04194246605038643,0.006399412173777819,0.057334788143634796,0.02574823424220085,0
34170_0017_A_161	0,0.04822463169693947,0.00011469831224530935,0.0806654691696167,0.03998615965247154,0
34170_0017_A_162	0.07419928908348083,0.14742189645767212,0.027181681245565414,0.012160197831690311,0.033801328390836716,0.19717489182949066
34170_0017_A_163	0,0.03562023118138313,0.18139249086380005,0.3510264456272125,0.03684740886092186,0.21827660501003265
34170_0017_A_164	0,0.2368655502796173,0,0.0629950761795044,0.02505939081311226,0.06941313296556473
34170_0017_A_165	0,0.038450825959444046,0,0.3023923635482788,0.028136875480413437,0.19305463135242462
34170_0017_A_166	0.002648630179464817,0.09607581049203873,0.04749631509184837,0.16220201551914215,0.014758385717868805,0.12517863512039185
34170_0017_A_167	0.26454171538352966,1.333728551864624,0,0.01223782543092966,0.0005708149401471019,0.19519101083278656
34170_0017_A_168	0.2699723243713379,0.12164824455976486,0.11094851046800613,0.09806083142757416,0.18001489341259003,0.4974079132080078
34170_0017_A_169	0.3511503040790558,0.17667560279369354,0.10145185142755508,0.30230996012687683,0.12956508994102478,0.08168038725852966
34170_0017_A_173	0.10580885410308838,0.13442304730415344,0.03760211542248726,0.08623658120632172,0,0.18479442596435547
34170_0017_A_170	0,0.06306213140487671,0,0.1519722193479538,0.10521701723337173,0.8250151872634888
34170_0017_A_172	0.05527740716934204,0.1172674149274826,0.05415475741028786,0.11114272475242615,0,0.0831197053194046
34170_0017_A_175	0,0.02486342005431652,0.004169922787696123,0.0714176669716835,0,0
34170_0017_A_176	0,0.051921214908361435,0.02275969088077545,0.0856756865978241,0,0
34170_0017_A_178	0.03821185976266861,0.16746845841407776,0.05393705144524574,0.06356598436832428,0.05710308626294136,0.10515311360359192
34170_0017_A_179	0.03868527710437775,0.20803961157798767,0.1295607089996338,0.10426869243383408,0,0.011698197573423386
34170_0017_A_181	0.05813343822956085,0.16189692914485931,0.026867922395467758,0.059414468705654144,0,0.018725741654634476
34170_0017_A_182	0.017752520740032196,0.14309090375900269,0.35452234745025635,0.4232119917869568,0.37153851985931396,0.18355636298656464
34170_0017_A_184	0.014213345013558865,0.048195626586675644,0.0013140778755769134,0.22932040691375732,0.021068759262561798,0.14232991635799408
34170_0017_A_185	0.051157936453819275,0.027595002204179764,0.052376411855220795,0.15622903406620026,0.08421239256858826,0.19384174048900604
34170_0017_A_187	0.02689775452017784,0.015646744519472122,0.09355434030294418,0.2216068059206009,0.10378338396549225,0.11183691024780273
34170_0017_A_188	0.026997487992048264,0,0.13428767025470734,0.7483894228935242,0.017629850655794144,0.1712174415588379
34170_0017_A_189	0.03383660316467285,0.10157593339681625,0.050805170089006424,0.19870656728744507,0.17799454927444458,0.019172709435224533
34170_0017_A_191	0.977751612663269,0.19629566371440887,0,0.07229889929294586,0.0873325914144516,0.09396160393953323
34170_0017_A_192	0.3323225677013397,0.07279489189386368,0.014494914561510086,0.03849570453166962,0.04514753818511963,0.31960681080818176
34170_0017_A_193	0.02587004378437996,0.40641722083091736,0.037008147686719894,0.03217454254627228,0,0
34170_0017_A_194	0,0.12216077744960785,0.08893405646085739,0.30221161246299744,0.0730363056063652,0.023548908531665802
34170_0017_A_195	1.4395536184310913,0.5144394040107727,0.010503757745027542,0.053098127245903015,0.011185351759195328,0.06786707788705826
34170_0017_A_196	1.5589321851730347,0.30449268221855164,0.07765614241361618,0,0.13971561193466187,0.5299450159072876
34170_0017_A_198	0.029791027307510376,0.10512888431549072,0.02876855805516243,0.0669112280011177,0.0654834657907486,0.056487102061510086
34170_0017_A_199	0,0.12711918354034424,0.01931968703866005,0.006324366200715303,0.03348404914140701,0.07979565858840942
34170_0017_A_200	0,0.1324121057987213,0.01012638583779335,0.09304264187812805,0,0.030831944197416306
34170_0019_A_207	0,0.059360768646001816,0.004351515788584948,0.05924166738986969,0.05712587758898735,0
34170_0019_A_208	0.004448576830327511,0.07224370539188385,0.03198612108826637,0.07450585067272186,0.17433275282382965,0
34170_0019_A_209	0,0.22906382381916046,0,0.12723414599895477,0,0.03025735542178154
34170_0019_A_210	0,0.01764695905148983,0,0.04805139824748039,0.021621275693178177,0
34170_0019_A_217	0,0.0929240733385086,0.039101045578718185,0.08470448106527328,0.01262035220861435,0
34170_0019_A_219	0.01244510617107153,0.34436559677124023,0,0.07875547558069229,0.010121423751115799,0.009703259915113449
34170_0019_A_225	0,0.0622938796877861,0,0.07789193093776703,0.06712779402732849,0
34170_0019_A_226	0.06819507479667664,0.1661844253540039,0,0.002961857942864299,0,0.027673084288835526
34170_0019_A_231	0.005300535820424557,0.03883255273103714,0.0029769358225166798,0.1747005730867386,0.09978383779525757,0.036966945976018906
34170_0020_A_238	0,0.38750508427619934,0.010958585888147354,0.053319014608860016,0,0
34170_0020_A_239	0,0.36650729179382324,0,0.03341028466820717,0,0
34170_0020_A_240	0.05484934523701668,0.10685983300209045,0.06867209821939468,0.1006360873579979,0.037163328379392624,0
34170_0020_A_241	0,0.08160905539989471,0.0028770011849701405,0.03326254338026047,0.072322316467762,0
34170_0020_A_242	0.0017374800518155098,0.06702503561973572,0.04774840548634529,0.1135212779045105,0.26280421018600464,0.04496524855494499
34170_0020_A_243	0.002292773686349392,0.09491237998008728,0.05198175087571144,0.6032710671424866,0.05484750121831894,0.022625256329774857
34170_0020_A_246	0.08180305361747742,0.21556352078914642,0,0.037091709673404694,0.05250899866223335,0
34170_0020_A_247	0.15721182525157928,0.5808274149894714,0.04520684853196144,0.0720757246017456,0.13370387256145477,0.018971417099237442
34170_0020_A_251	0,0.061394982039928436,0,0,0.01851946860551834,0.026735819876194
34170_0020_A_252	0,0.04799654334783554,0,0.0032263200264424086,0.07254646718502045,0
34170_0021_A_255	0.00040841757436282933,0.04988432303071022,0.04214868322014809,0.053410518914461136,0.1738893836736679,0.034010399132966995
34170_0021_A_257	0,0.005989942234009504,0,0.015377840958535671,0.060507312417030334,0
34170_0021_A_259	0,0.03671308979392052,0.3354288339614868,0.12448059022426605,0.22216543555259705,0.026813827455043793
34170_0021_A_261	0.15528970956802368,0.5002156496047974,0,0.04010230302810669,0.1112881749868393,0.0677233636379242
34170_0021_A_262	0,1.7672180547378957e-05,0.017018720507621765,0.12651732563972473,0.09791833162307739,0.07716391980648041
34170_0022_A_265	0,0.06661838293075562,0,0.09684427082538605,0.030752811580896378,0.0356244258582592
34170_0022_A_266	0,0.03868189826607704,0.035495396703481674,0.053070224821567535,0.11783579736948013,0.0318915918469429
34170_0022_A_267	0.003795853815972805,0.01594039797782898,0.012854818254709244,0.04492925480008125,0.11451635509729385,0.007701389957219362
34170_0022_A_268	0,0.04823777824640274,0,0.0422329381108284,0.013374904170632362,0
34170_0022_A_269	0.055590175092220306,0.07474446296691895,0.021210651844739914,0.13312380015850067,0.08163255453109741,0.18100105226039886
34170_0022_A_270	0.048833802342414856,0.07214083522558212,0.003333066124469042,0.15839706361293793,0.042352307587862015,0.06329885870218277
34170_0022_A_271	0.01566006802022457,0.4179372489452362,0.062098775058984756,0.07812663167715073,0.00968887284398079,0.09349684417247772
34170_0022_A_272	0,0.8601952195167542,0,0.1066807210445404,0.02675658091902733,0.017090488225221634
34170_0022_A_273	0,0.03928190842270851,0,0.08622847497463226,0.06725779175758362,0
34170_0022_A_276	0,0.0037250809837132692,0.023020561784505844,0.11567860841751099,0.12564922869205475,0.051091983914375305
34170_0022_A_279	0.01624368131160736,0.09160906821489334,0,0.1510707587003708,0.21934370696544647,0
34170_0022_A_280	0.04885341599583626,0.027452703565359116,0.00951504334807396,0.060559775680303574,0.07726937532424927,0
34170_0022_A_281	0.07665031403303146,0.013618177734315395,0.009614255279302597,0.06339051574468613,0.10909877717494965,0
34170_0022_A_282	0,0.030148282647132874,0.031379375606775284,0.02634177729487419,0.20684295892715454,0.07482701539993286
34170_0022_A_283	0,0.050350259989500046,0,0.08263616263866425,0.2204691618680954,0
34170_0022_A_284	0.03388892114162445,0.25657299160957336,0,0.06358983367681503,0.010894164443016052,0.17981433868408203
34170_0022_A_285	0.0029813265427947044,0.05258559808135033,0.027509387582540512,0.06400999426841736,0.21089805662631989,0
34170_0022_A_286	0.03388892114162445,0.25657299160957336,0,0.06358983367681503,0.010894164443016052,0.17981433868408203
34170_0022_A_287	0,0.1222522184252739,0.008427675813436508,0.11117668449878693,0.28462114930152893,0
34170_0022_A_288	0.09675876796245575,0.4228894114494324,0,0.13417355716228485,0.15783700346946716,0.02254379913210869
34170_0022_A_291	0.016300920397043228,0.07678894698619843,0.06364019215106964,0.04895249754190445,0.05351704731583595,0.0670137032866478
34170_0022_A_292	0.03107443079352379,0.05352440103888512,0,0.03785707801580429,0.016752002760767937,0.05910024046897888
34170_0022_A_293	0.09007485210895538,0.07738617807626724,0.011975925415754318,0.008224671706557274,0.039999861270189285,0.12964046001434326
34170_0022_A_302	0,0.06921723484992981,0.007322416175156832,0.08297455310821533,0.2743987739086151,0
34170_0022_A_295	0.04473567008972168,0.05871528759598732,0.02068105712532997,0.14274293184280396,0.058249276131391525,0.1468401849269867
34170_0022_A_298	0.005852534435689449,0.06821814179420471,0,0.13410434126853943,0.27401137351989746,0
34170_0022_A_299	0,0.07640440762042999,0.028466735035181046,0.08807581663131714,0.20399142801761627,0.010097581893205643
34170_0022_A_300	0.009243710897862911,0.05831306800246239,0,0.04834385961294174,0.31388795375823975,0
34170_0022_A_301	0,0.3133980333805084,0,0.1951027810573578,0,0.0883893072605133
34170_0022_A_303	0.08095104992389679,0.4052850008010864,0,0.13119977712631226,0.1424010694026947,0.014872152358293533
34170_0022_A_304	0,0.15724831819534302,0.07164087146520615,0.10117773711681366,0.11480417847633362,0
34170_0022_A_305	0.040698710829019547,0.09264393150806427,0.013587083667516708,0.13478237390518188,0.09959129989147186,0
34170_0022_A_308	0,0.08893117308616638,0,0.025697030127048492,0,0
34170_0022_A_309	0,0.10053243488073349,0.03918254002928734,0.19738660752773285,0.11319757997989655,0.09563077241182327
34170_0022_A_310	0.019356727600097656,0.11570850759744644,0.004181225318461657,0.1417996734380722,0.05800866708159447,0
34170_0022_A_311	0,0.23316946625709534,0,0.152857705950737,0,0.1294834017753601
34170_0022_A_312	0.020798739045858383,0.278324156999588,0,0.12377461791038513,0.07514196634292603,0
34170_0022_A_315	0,0.09111791849136353,0.006912980694323778,0.07290437072515488,0.07299599051475525,0
34170_0022_A_316	0,0.08707945048809052,0.016133617609739304,0.11868923902511597,0.03330976516008377,0.07950390130281448
34170_0022_A_319	0.09675876796245575,0.4228894114494324,0,0.13417355716228485,0.15783700346946716,0.02254379913210869
34170_0022_A_322	0.004566066898405552,0.1129089966416359,0,0.05633915215730667,0.037888698279857635,0.015964645892381668
34170_0022_A_323	0.017300941050052643,0.14982490241527557,0,0.10634400695562363,0.034863125532865524,0.0065426272340118885
34170_0022_A_324	0.107440285384655,0.8061440587043762,0,0.0368703156709671,0.09299008548259735,0
34170_0022_A_327	0,0.11083155870437622,0.007135879714041948,0.01016979943960905,0,0.0725894570350647
34170_0022_A_328	0,0.2559199631214142,0.020575638860464096,0.11108425259590149,0,0.03338509425520897
34170_0022_A_329	0,0.10053243488073349,0.03918254002928734,0.19738660752773285,0.11319757997989655,0.09563077241182327
34170_0022_A_330	0.028717758134007454,0.07525590062141418,0,0.020046811550855637,0.023104090243577957,0.09391777962446213
34170_0022_A_331	0.063775435090065,0.33990854024887085,0,0.05833715200424194,0.008812244981527328,0.062265779823064804
34170_0022_A_334	0,0.08144111931324005,0,0.05697944015264511,0.1920156180858612,0.04214048013091087
34170_0022_A_335	0,0.16648176312446594,0,0.23737101256847382,0.1644803136587143,0.07286427170038223
34170_0022_A_336	0,0.08894231915473938,0,0.09568079560995102,0.005767516791820526,0.006877311039716005
34170_0022_A_339	0.04281580448150635,0.018347732722759247,0,0.05327083542943001,0.14459951221942902,0.13724681735038757
34170_0022_A_340	0.06237798184156418,0.045729342848062515,0.004675861913710833,0.05538953095674515,0.18417686223983765,0.07281647622585297
34170_0022_A_341	0.00613406952470541,0.09135204553604126,0.011223215609788895,0.16728569567203522,0.19046035408973694,0.017518211156129837
34170_0022_A_342	0.03766310214996338,0.07345801591873169,0,0.18244771659374237,0.2015167474746704,0
34170_0022_A_343	0.0019051944836974144,0.07968677580356598,0.018831145018339157,0.1829204112291336,0.08538444340229034,0
34170_0022_A_344	0.014821088872849941,0.05046714097261429,0,0.2084529995918274,0.19848597049713135,0.038760337978601456
34170_0022_A_345	0.029236838221549988,0.03451809287071228,0.006413538474589586,0.17390964925289154,0.2625827193260193,0.08380143344402313
34170_0023_A_347	0,0.08393189311027527,0,0.02597498707473278,0.008722370490431786,0.04688727855682373
34170_0023_A_351	0,0.10837322473526001,0.004962880630046129,0.05777280032634735,0.018919561058282852,0.03561664745211601
34170_0025_A_355	0,0.06846574693918228,0.04284991696476936,0.05251339077949524,0.03831662982702255,0.02522933855652809
34170_0025_A_356	0,0.06271310895681381,0.022886980324983597,0.03070647269487381,0.025088230147957802,0.01486782357096672
34170_0025_A_357	0,0.07198044657707214,0.02640354260802269,0.07884837687015533,0.03709985688328743,0.03847884759306908
34170_0025_A_358	0.09186005592346191,0.04702835530042648,0,0.00039475105586461723,0.37284958362579346,0
34170_0025_A_359	0.00767152663320303,0.030754506587982178,0,0.031806580722332,0,0
34170_0025_A_360	0.022125110030174255,0.10396736860275269,0.06025432050228119,0.08907315135002136,0.14526358246803284,0.258625864982605
34170_0025_A_361	0.038904137909412384,0.09051261842250824,0.009911838918924332,0.11576671153306961,0.13150833547115326,0.1382465809583664
34170_0025_A_362	0.008880547247827053,1.0065617561340332,0.014774862676858902,0.03572166711091995,0,0.10282616317272186
34170_0025_A_363	0.16618786752223969,0.05964578688144684,0.04222935065627098,0.26288241147994995,0.1376587599515915,0.1244177594780922
34170_0025_A_364	0.06151583790779114,0.044670525938272476,0.1340455561876297,0.2482818067073822,0.09718509018421173,0.27667948603630066
34170_0025_A_365	0.003154872916638851,0.09015188366174698,0,0.16768406331539154,0.05582801252603531,0.10275905579328537
34170_0026_A_367	0.02908990904688835,0.04382560774683952,0,0.08718416094779968,0.13540086150169373,0.008408650755882263
34170_0027_A_369	0,0.03879735991358757,0,0.21205227077007294,0.07270527631044388,0.13800489902496338
34170_0027_A_370	0.022546380758285522,0.6167646646499634,0.040845852345228195,0.02172250486910343,0,0.5810578465461731
34170_0027_A_371	0,0.12650766968727112,0.02745179459452629,0.14140015840530396,0,0.24933543801307678
34170_0027_A_372	0,0.14426475763320923,0,0.09840473532676697,0.03468611091375351,0.33679133653640747
34170_0027_A_373	0,0.05124097689986229,0.04326755926012993,0.13689781725406647,0.1000438779592514,0.4400433599948883
34170_0027_A_374	0,0.05287807807326317,0.027402080595493317,0.14595559239387512,0.014110971242189407,0.2217695713043213
34170_0028_A_376	0,0.013772045262157917,0.06220947578549385,0.04191463068127632,0.1375066041946411,0
34170_0028_A_377	0,0.01898864656686783,0.046928051859140396,0.025122933089733124,0.1275310069322586,0
34170_0028_A_378	0,0.03000582382082939,0.03751905634999275,0.049545809626579285,0.14241386950016022,0.0047696796245872974
34170_0028_A_379	0.019175808876752853,0.11225691437721252,0,0.11226744949817657,0.0547892227768898,0
34170_0028_A_380	0.12705543637275696,0.11734849214553833,0.13689139485359192,0.3365586996078491,0.1212281733751297,0.3104430139064789
34170_0028_A_381	0.07585129141807556,0.2148691713809967,0.11525101214647293,0.3667389154434204,0.14737021923065186,0.36437541246414185
34170_0028_A_382	0.0795450508594513,0.14129263162612915,0.10746785998344421,0.31147968769073486,0.10634869337081909,0.3025130331516266
34170_0028_A_383	0.004788537509739399,0.21789056062698364,0.01555594801902771,0.06774824112653732,0.04404250159859657,0
34170_0028_A_384	0,1.2194081544876099,0,0.025108104571700096,0.015662599354982376,0
