id	emotion
34170_0011_A_74	0.015100900083780289,0,0.006029987707734108,0,0,0.008571024984121323
34170_0011_A_76	0.09521779417991638,0,0.06319583207368851,0.12941470742225647,0.24645178020000458,0.03631425276398659
34170_0011_A_78	0.12186208367347717,0,0.019841903820633888,0.010382305830717087,0.07924166321754456,0.017163868993520737
34170_0011_A_80	0.15706971287727356,0,0.04574372619390488,0,0.09552526473999023,0.04257854074239731
34170_0011_A_81	0.08626985549926758,0.23785942792892456,0.08762834221124649,0,0.04495207965373993,0
34170_0012_A_83	0.00953543558716774,0,0,0,0,0.009220879524946213
34170_0012_A_84	0.03502950444817543,0,0,0,0,0
34170_0012_A_85	0.03048718348145485,0,0,0.004586528986692429,0,0
34170_0012_A_86	0.053278569132089615,0,0.01196322776377201,0.010448019951581955,0,0
34170_0012_A_87	0.054323647171258926,0,0.008899891749024391,0.015170227736234665,0,0
34170_0012_A_88	0.045052025467157364,0,0.01130097545683384,0.01602257415652275,0,0
34170_0012_A_89	0.05234697833657265,0,0.012622008100152016,0.013062220066785812,0,0
34170_0012_A_90	0.04083171859383583,0,0,0,0,0
34170_0012_A_92	0.046563390642404556,0,0.00020230747759342194,0.025578107684850693,0,0
34170_0012_A_94	0.03462285175919533,0,0,0.01052495464682579,0,0
34170_0012_A_96	0,0,0.07258651405572891,0,0,0
34170_0012_A_98	0,0,0.07652147859334946,0,0,0
34170_0012_A_99	0,0,0.02626458741724491,0.025246258825063705,0.0022964905947446823,0
34170_0012_A_100	0,0,0.1275193840265274,0.03038031980395317,0.1421918421983719,0
34170_0012_A_101	0.03944561257958412,0,0,0,0.19361358880996704,0.038387831300497055
34170_0013_A_103	0.03732091560959816,0,0,0,0.09874895215034485,0
34170_0013_A_104	0.0594387985765934,0,0,0.01596948131918907,0.0009005796164274216,0.015034366399049759
34170_0013_A_105	0.043864164501428604,0,0,0.04056253656744957,0,0.0038907788693904877
34170_0013_A_106	0.03403017297387123,0,0.009193504229187965,0,0.02930433861911297,0
34170_0013_A_107	0.03816566243767738,0,0,0.01210210844874382,0.05816945433616638,0
34170_0013_A_108	0.005337867885828018,0.006730969995260239,0.09380970150232315,0,0.11131522059440613,0
34170_0013_A_109	0,0,0.013459468260407448,0.005260925740003586,0.11956535279750824,0.0019227005541324615
34170_0013_A_110	0,0,0.036659516394138336,0,0,0
34170_0014_A_112	0.19785350561141968,0,0.06671401113271713,0.032446037977933884,0.6162073016166687,0.01652459427714348
34170_0014_A_113	0.2949143648147583,0.151361882686615,0.0733090415596962,0.06573469936847687,0.26592347025871277,0
34170_0015_A_115	0.10098478198051453,0.04407723248004913,0.10812186449766159,0.0023743025958538055,0.11935815215110779,0
34170_0015_A_116	0.0056530870497226715,0,0,0,0.0825238823890686,0
34170_0015_A_117	0.05612969771027565,1.7279839515686035,0,0,0.07572267949581146,0
34170_0015_A_118	0.05477479472756386,0.09309655427932739,0,0,0,0.029169034212827682
34170_0015_A_119	0.03541028872132301,0.6269798874855042,0,0,0,0
34170_0015_A_120	0,0.04016949608922005,0.028762349858880043,0.02037232741713524,0,0
34170_0015_A_121	0.012950126081705093,0.14463327825069427,0.006640324369072914,0,0,0.030574817210435867
34170_0016_A_123	0,0,0.013381624594330788,0.0009703598916530609,0,0
34170_0016_A_124	0.01899564638733864,0.3648672103881836,0.23639048635959625,0.0069020576775074005,0,0
34170_0016_A_125	0,0.1823306381702423,0.06982249766588211,0,0,0
34170_0016_A_126	0.013492647558450699,0.0018712617456912994,0.012030044570565224,0,0,0
34170_0016_A_127	0.007459554821252823,0,0.016642162576317787,0,0,0
34170_0016_A_128	0,0.16505388915538788,0.22870133817195892,0,0,0
34170_0016_A_129	0.02700198069214821,0.08087162673473358,0.04017803817987442,0,0.05773189663887024,0.07629192620515823
34170_0016_A_130	0.035294804722070694,0.16758188605308533,0.08829496055841446,0.030027072876691818,0.01240934245288372,0
34170_0016_A_131	0.00690058246254921,0.054379336535930634,0.1398879736661911,0.16541844606399536,0,0
34170_0016_A_132	0.05434388294816017,0.05324356630444527,0.039956264197826385,0.10156737267971039,0,0.026108209043741226
34170_0016_A_133	0.08925479650497437,0.04146210104227066,0.03508900851011276,0,0,0.045249588787555695
34170_0016_A_134	0.14852149784564972,0.05743059143424034,0,0.06754733622074127,0.010993195697665215,0.09404304623603821
34170_0016_A_135	0.11653655767440796,0,0.020214462652802467,0,0,0.04427814111113548
34170_0016_A_136	0.10301366448402405,1.239361047744751,0,0,0.08876608312129974,0
34170_0017_A_139	0.05087176337838173,0,0.011746415868401527,0.003209482878446579,0,0
34170_0017_A_140	0.00031865015625953674,0.046129629015922546,0.06928888708353043,0.023063141852617264,0,0
34170_0017_A_141	0,0.12775611877441406,0,0,0,0
34170_0017_A_142	0,0,0.004468077793717384,0.010649945586919785,0,0
34170_0017_A_143	0,0.05351889878511429,0.07629772275686264,0.0720539540052414,0,0
34170_0017_A_144	0,0.07887871563434601,0.05694089084863663,0.0054960064589977264,0,0
34170_0017_A_145	0,0.0035753510892391205,0.0232998076826334,0.04200194403529167,0.012499583885073662,0
34170_0017_A_146	0.007916782051324844,0,0.034254007041454315,0.015790682286024094,0,0
34170_0017_A_147	0.13153275847434998,0,0.0717189833521843,0,0.007787419483065605,0.07744111120700836
34170_0017_A_148	0.12236514687538147,0,0.05694838613271713,0.13893379271030426,0.0015678834170103073,0.29411715269088745
34170_0017_A_149	0.15016984939575195,0,0.012619877234101295,0.015744920819997787,0,0
34170_0017_A_150	0.16729333996772766,0,0.012589851394295692,0.033615317195653915,0,0
34170_0017_A_151	0.09103670716285706,0.06799866259098053,0.08530544489622116,0,0,0.2699146568775177
34170_0017_A_152	0.13442981243133545,0.3310821056365967,0.06842730939388275,0,0,0
34170_0017_A_153	0.13708001375198364,0.005309350788593292,0.013749340549111366,0,0,0.0054386816918849945
34170_0017_A_154	0.14136874675750732,0.019875742495059967,0.012771138921380043,0,0,0.02603413537144661
34170_0017_A_155	0.0695364773273468,0.008226945996284485,0.09143462032079697,0,0,0
34170_0017_A_156	0.0941910445690155,0.12795597314834595,0.03416658192873001,0,0,0
34170_0017_A_157	0.18809476494789124,0,0.03421951085329056,0,0,0
34170_0017_A_158	0.017605338245630264,0,0.03475264459848404,0.01680220291018486,0,0
34170_0017_A_159	0.006020460277795792,0,0,0,0,0
34170_0017_A_160	0.005129549652338028,0,0.0006544832140207291,0.019743282347917557,0,0
34170_0017_A_161	0.00791684165596962,0,0,0.02776702120900154,0,0
34170_0017_A_162	0.07351410388946533,0,0,0.006116840988397598,0,0
34170_0017_A_163	0,0,0.18134838342666626,0.13930706679821014,0,0.02761669084429741
34170_0017_A_164	0,0.018293052911758423,4.842318594455719e-05,0.01314682886004448,0.035360559821128845,0
34170_0017_A_165	0,0,0.05236659198999405,0.18077081441879272,0,0
34170_0017_A_166	0.09221100807189941,0.12642325460910797,0.1319645345211029,0.17845994234085083,0,0
34170_0017_A_167	0.257953017950058,1.5409334897994995,0,0,0,0.03529569134116173
34170_0017_A_168	0.19444683194160461,0.15268000960350037,0.01715712435543537,0,0,0.007627848535776138
34170_0017_A_169	0.580581545829773,0.10449817776679993,0,0.023634877055883408,0,0
34170_0017_A_173	0.07557186484336853,0.1413642168045044,0.027867356315255165,0,0,0.17367956042289734
34170_0017_A_170	0,0.03459157422184944,0,0,0,0.4184707999229431
34170_0017_A_172	0.0738179087638855,0.06532177329063416,0.05019915848970413,0,0,0.11439487338066101
34170_0017_A_175	0,0,0.018054554238915443,0,0,0
34170_0017_A_176	0,0,0.007596561685204506,0.01963363215327263,0,0
34170_0017_A_178	0.012021277099847794,0,0,0,0,0
34170_0017_A_179	0,0.0927385613322258,0.21466229856014252,0,0,0
34170_0017_A_181	0.0698845386505127,0.0071120187640190125,0.020606348291039467,0,0,0
34170_0017_A_182	0.22457441687583923,0.4127157926559448,0.20555073022842407,0.06063596531748772,0,0
34170_0017_A_184	0.07519948482513428,0.07948416471481323,0.04349391907453537,0.09100836515426636,0,0
34170_0017_A_185	0.08111518621444702,0.008640959858894348,0.06831779330968857,0.02997785434126854,0,0
34170_0017_A_187	0.03407934680581093,0,0.060276784002780914,0.156046062707901,0,0
34170_0017_A_188	0.06906324625015259,0.016819007694721222,0.24391554296016693,0.6464626789093018,0.026830805465579033,0.11653181910514832
34170_0017_A_189	0.08920037746429443,0.15305215120315552,0.1437879353761673,0.13619180023670197,0.10067994892597198,0
34170_0017_A_191	0.18018102645874023,0,0.043626487255096436,0.11846382915973663,0.002976043149828911,0.014319326728582382
34170_0017_A_192	0.31967735290527344,0.011739857494831085,0.07301227003335953,0.04544651135802269,0.00021593086421489716,0
34170_0017_A_193	0.18577507138252258,0.24268697202205658,0.0716388076543808,0,0,0
34170_0017_A_194	0.19921830296516418,0.2631036639213562,0.027162829414010048,0.08444161713123322,0,0
34170_0017_A_195	1.554822325706482,0.23143932223320007,0,0,0,0
34170_0017_A_196	1.8495018482208252,0.27694088220596313,0,0,0,0
34170_0017_A_198	0.20200780034065247,0.061917513608932495,0.07374907284975052,0.0241435207426548,0,0
34170_0017_A_199	0.24191704392433167,0.07348409295082092,0.04626400023698807,0,0,0.0005565006285905838
34170_0017_A_200	0.09717762470245361,0.03812813013792038,0.0242974404245615,0.0009839199483394623,0,0
34170_0019_A_207	0,0,0.030103186145424843,0,0.035082533955574036,0.016714785248041153
34170_0019_A_208	0,0,0.054688818752765656,0,0,0.001245446503162384
34170_0019_A_209	0,0.17119373381137848,0.06185168772935867,0,0,0
34170_0019_A_210	0,0,0.0331372395157814,0.03358006104826927,0,0.005063515156507492
34170_0019_A_217	0.022495094686746597,0,0.004642689600586891,0.019916769117116928,0,0
34170_0019_A_219	0.009099248796701431,0.14998707175254822,0,0,0,0
34170_0019_A_225	0.02169421687722206,0,0.00762023963034153,0.06041374430060387,0,0.04548640921711922
34170_0019_A_226	0.09167063236236572,0.042846422642469406,0.03398249298334122,0.009972121566534042,0,0
34170_0019_A_231	0.033645544201135635,0,0.06383361667394638,0.05727417394518852,0,0.008038539439439774
34170_0020_A_238	0.05895856395363808,0.12393204867839813,0.028821373358368874,0.010284285992383957,0,0
34170_0020_A_239	0.05434093251824379,0.11654701083898544,0.04021700471639633,0,0,0
34170_0020_A_240	0.06110173836350441,0.08113253116607666,0.11496717482805252,0.005586933344602585,0,0
34170_0020_A_241	0,0.10037577897310257,0.08402948826551437,0.03668656572699547,0,0.0405690036714077
34170_0020_A_242	0.004049602895975113,0.025158852338790894,0.07385840266942978,0.07930020987987518,0.0016566943377256393,0.010897811502218246
34170_0020_A_243	0,0,0.0028966013342142105,1.3461664915084839,0.04537345468997955,0.036291640251874924
34170_0020_A_246	0.18822380900382996,0,0.053523994982242584,0.06039729341864586,0.02254272811114788,0.009538065642118454
34170_0020_A_247	0.44162869453430176,0.5538787245750427,0.10443922132253647,0.015022587031126022,0,0
34170_0020_A_251	0.07103303074836731,0,0.10460270196199417,0,0,0.0023189038038253784
34170_0020_A_252	0.14110016822814941,0,0.13525760173797607,0.021770235151052475,0.013879535719752312,0.005139399319887161
34170_0021_A_255	0.06597435474395752,0.0832725241780281,0.08559422940015793,0.008750390261411667,0.21863578259944916,0
34170_0021_A_257	0.03817382827401161,0,0.0065243784338235855,0.02107296511530876,0.05139245092868805,0.03812626749277115
34170_0021_A_259	0.07324987649917603,0,0.1951211541891098,0.04905141517519951,0.2333601862192154,0.03990727290511131
34170_0021_A_261	0.19696733355522156,0.29670000076293945,0.09376174956560135,0.006880786269903183,0.1271330565214157,0
34170_0021_A_262	0.06086171045899391,0.09066706895828247,0.07576804608106613,0.013546030968427658,0.11330363154411316,0
34170_0022_A_265	0.03920075669884682,0.11758757382631302,0.04863093048334122,0.030928995460271835,0.06630963087081909,0
34170_0022_A_266	0.07464492321014404,0,0,0.027515437453985214,0.05764271318912506,0
34170_0022_A_267	0.03613394871354103,0,0,0.0609552226960659,0.05805163085460663,0
34170_0022_A_268	0.025561396032571793,0,0.002366015687584877,0.03352386876940727,0,0.05847829952836037
34170_0022_A_269	0.021777842193841934,0,0.036376647651195526,0.03319772705435753,0,0.039614949375391006
34170_0022_A_270	0.022494260221719742,0,0.031054237857460976,0.030954133719205856,0,0.02930327132344246
34170_0022_A_271	0.14061304926872253,0.12233652174472809,0.08405906707048416,0.004556339234113693,0,0
34170_0022_A_272	0.06436276435852051,1.74288809299469,0,0,0.029202638193964958,0
34170_0022_A_273	0.016404662281274796,0.0010112971067428589,0.012844810262322426,0.04610763117671013,0,0
34170_0022_A_276	0,0,0.01250065304338932,0.06912913918495178,0,0.007560461759567261
34170_0022_A_279	0,0,0.05743343383073807,0.020014073699712753,0.1832733005285263,0
34170_0022_A_280	0,0,0.04138124734163284,0.02544742450118065,0.04420463740825653,0.036614350974559784
34170_0022_A_281	0.038752976804971695,0,0.053026191890239716,0.06897450983524323,0.05291731655597687,0.02010304480791092
34170_0022_A_282	0,0,0.06508859246969223,0.003419172018766403,0.06617297232151031,0.0438784696161747
34170_0022_A_283	0,0,0.0910869911313057,0.04790949448943138,0.03508825600147247,0.05535701662302017
34170_0022_A_284	0.0018223561346530914,0.038225434720516205,0.03047236241400242,0,0.06094704568386078,0
34170_0022_A_285	0,0.1531815230846405,0.14313022792339325,0.02922743186354637,0.09047514200210571,0
34170_0022_A_286	0,0.16411584615707397,0.08332706242799759,0,0.09974616765975952,0
34170_0022_A_287	0,0.027186213061213493,0.09597793966531754,0,0.30510804057121277,0
34170_0022_A_288	0.06284582614898682,0.4411640763282776,0.13847379386425018,0.004187587648630142,0.2283041924238205,0
34170_0022_A_291	0.083452969789505,0,0,0.003956686705350876,0.07729898393154144,0.018720503896474838
34170_0022_A_292	0.0914527177810669,0,0,0.04975895211100578,0.006404666230082512,0.04530471935868263
34170_0022_A_293	0.10608512163162231,0,0,0.06799072027206421,0,0.04951126128435135
34170_0022_A_302	0.015524063259363174,0.0991126075387001,0.07995898276567459,0.035509053617715836,0.3307366669178009,0
34170_0022_A_295	0.034411702305078506,0,0,0.05512140318751335,0,0.07276701927185059
34170_0022_A_298	0,0,0.008414635434746742,0.009440641850233078,0.11275193095207214,0.032022472470998764
34170_0022_A_299	0.04615527763962746,0,0.01766703464090824,0.010346721857786179,0.36792126297950745,0
34170_0022_A_300	0.026054445654153824,0.08619306981563568,0.07389507442712784,0.034018706530332565,0.4448729455471039,0
34170_0022_A_301	0,0.14303168654441833,0.03477645665407181,0,0.3562750220298767,0
34170_0022_A_303	0.04434562101960182,0.40313321352005005,0.12933892011642456,0.004550110548734665,0.22672122716903687,0
34170_0022_A_304	0.014890525490045547,0.32630622386932373,0.1338149607181549,0,0.14712150394916534,0
34170_0022_A_305	0.005939904600381851,0.08259023725986481,0.08730927854776382,0.0011348985135555267,0.1322009563446045,0
34170_0022_A_308	0,0.036927446722984314,0.027699479833245277,0,0.026175333186984062,0
34170_0022_A_309	0,0,0.09862867742776871,0.0324816070497036,0,0.03811804577708244
34170_0022_A_310	0,0,0.01625230349600315,0.03662922605872154,0,0.039624571800231934
34170_0022_A_311	0,0.054640863090753555,0.07220283895730972,0.042351286858320236,0,0.007610011845827103
34170_0022_A_312	0.05633995309472084,0.09160476922988892,0.045585401356220245,0.03700150176882744,0.021193234249949455,0
34170_0022_A_315	0.03600749745965004,0,0.05381029099225998,0.0001264028251171112,0,0.04143611341714859
34170_0022_A_316	0.04698136821389198,0,0.04285982996225357,0.02634599432349205,0,0.0340057872235775
34170_0022_A_319	0.15508022904396057,0.25706714391708374,0.0765945315361023,0.013834130018949509,0.06302496790885925,0
34170_0022_A_322	0.0719553530216217,0,0.02204556204378605,0,0,0.04864099994301796
34170_0022_A_323	0.10881194472312927,0.012159600853919983,0.021038660779595375,0.005726601928472519,0,0
34170_0022_A_324	0.07907283306121826,0.3650727868080139,0.08282314985990524,0.04536556825041771,0,0
34170_0022_A_327	0,0,0.025588789954781532,0.005201626569032669,0,0.012190844863653183
34170_0022_A_328	0,0.11222744733095169,0.04952394217252731,0,0,0
34170_0022_A_329	0,0,0.13249938189983368,0.054162975400686264,0,0.037382178008556366
34170_0022_A_330	0,0,0.07375296205282211,0.021458756178617477,0,0.014044463634490967
34170_0022_A_331	0.01700124517083168,0.13644087314605713,0.09060562402009964,0.013337526470422745,0,0
34170_0022_A_334	0,0,0.06491508334875107,0.037071507424116135,0.10950279235839844,0.039598044008016586
34170_0022_A_335	0,0,0.09318672865629196,0.014252234250307083,0.23165321350097656,0
34170_0022_A_336	0,0,0.06029094010591507,0.008825581520795822,0.04402719438076019,0
34170_0022_A_339	0.013695094734430313,0,0,0,0.10893094539642334,0.03896761313080788
34170_0022_A_340	0.02842116728425026,0,0.018212715163826942,0.02952268347144127,0.028105420991778374,0.04364952817559242
34170_0022_A_341	0.05902043357491493,0,0.014618868008255959,0.015229318290948868,0.19850516319274902,0.038565896451473236
34170_0022_A_342	0.08494135737419128,0,0.03693360835313797,0.035930078476667404,0.31937697529792786,0.027603697031736374
34170_0022_A_343	0.02470434084534645,0,0.051384441554546356,0.03759210184216499,0.24616645276546478,0.0018884353339672089
34170_0022_A_344	0.01149386540055275,0,0.046377964317798615,0.01621110364794731,0.18948060274124146,0
34170_0022_A_345	0.039554182440042496,0,0.06861480325460434,0.13443033397197723,0.28597328066825867,0
34170_0023_A_347	0.03275695815682411,0,0.022840628400444984,0.02178075537085533,0,0.04421791061758995
34170_0023_A_351	0.03252411261200905,0,0.028533751145005226,0.0065435804426670074,0,0.03132534399628639
34170_0025_A_355	0.017747048288583755,0,0,0.017228450626134872,0,0.04741368442773819
34170_0025_A_356	0.02985883131623268,0,0,0.013327594846487045,0,0.03897632658481598
34170_0025_A_357	0.03331420198082924,0,0,0.026711564511060715,0,0.019652776420116425
34170_0025_A_358	0.014572236686944962,0.020583778619766235,0.06363184005022049,0.0028310678899288177,0.0902690440416336,0.03919500485062599
34170_0025_A_359	0.03597119823098183,0,0.09905970841646194,0,0.025766653940081596,0.021685924381017685
34170_0025_A_360	0.04002520814538002,0.031444888561964035,0.06830338388681412,0,0.05823145806789398,0.02699318155646324
34170_0025_A_361	0.01617765799164772,0,0.06821564584970474,0.03280166909098625,0.037281349301338196,0.05575175955891609
34170_0025_A_362	0,1.150305986404419,0.0820070430636406,0.11392535269260406,0,0
34170_0025_A_363	0.19737398624420166,0.01912311092019081,0.005696812644600868,0.3304581046104431,0.009100867435336113,0.02002495899796486
34170_0025_A_364	0.022936318069696426,0.036255110055208206,0.013675728812813759,0.15649202466011047,0.009398622438311577,0.26402467489242554
34170_0025_A_365	0,0,0,0.11102883517742157,0,0.0927581936120987
34170_0026_A_367	0.015376482158899307,0,0,0.17085100710391998,0,0.0399240180850029
34170_0027_A_369	0,0,0,0.10356977581977844,0,0.018961843103170395
34170_0027_A_370	0,0.8248964548110962,0,0.0559486486017704,0.07659624516963959,0.13338680565357208
34170_0027_A_371	0.04631075635552406,0.1314234733581543,0,0.04087356850504875,0.028172625228762627,0.06111838296055794
34170_0027_A_372	0.025883320719003677,0.05441341921687126,0,0.01559501513838768,0.02275889925658703,0.1262117475271225
34170_0027_A_373	0,0,0.017776841297745705,0.005896072834730148,0,0.1111803948879242
34170_0027_A_374	0,0,0.042814917862415314,0.07052178680896759,0,0.17340277135372162
34170_0028_A_376	0.00442076101899147,0,0.03299272805452347,0.004502046853303909,0.053748711943626404,0.034171756356954575
34170_0028_A_377	0.011611972004175186,0,0.04450955241918564,0.022257830947637558,0.06352458894252777,0.0401575081050396
34170_0028_A_378	0.029614362865686417,0,0.026292571797966957,0.0315968357026577,0.08144323527812958,0.011806055903434753
34170_0028_A_379	0.01863667741417885,0,0.05047013610601425,0.03778422996401787,0.010995401069521904,0
34170_0028_A_380	0.0699910819530487,0,0.02415507473051548,0.09851358830928802,0.12810538709163666,0
34170_0028_A_381	0.12801650166511536,0.023518754169344902,0.021266290917992592,0.18734312057495117,0.16219256818294525,0
34170_0028_A_382	0.24598461389541626,0.13716882467269897,0.04650019854307175,0.2783609628677368,0.1594829261302948,0.000986304134130478
34170_0028_A_383	0.09542661905288696,0.14585566520690918,0,0,0,0
34170_0028_A_384	0,1.4704720973968506,0,0,0.01431824080646038,0
34170_0028_A_385	0.028876040130853653,0.23032332956790924,0,0,0,0
34170_0028_A_386	0.0871489942073822,1.0388450622558594,0,0,0.14474500715732574,0
34170_0028_A_387	0.020218614488840103,2.2030649185180664,0,0,0.028756899759173393,0
34170_0028_A_388	0.11756536364555359,0.08886091411113739,0.018024304881691933,0.017797749489545822,0,0
34170_0028_A_389	0.19110585749149323,0.4379351735115051,0.050389207899570465,0.050210174173116684,0.10412289202213287,0.018436748534440994
34170_0029_A_396	0.08456414937973022,0.08124498277902603,0,0.035399552434682846,0.14667171239852905,0.0641281008720398
34170_0029_A_400	0.030650440603494644,0.041227154433727264,0.014707723632454872,0.015178795903921127,0.01053413562476635,0.07004933059215546
34170_0029_A_401	0.000583503395318985,0.3326379656791687,0.011248746886849403,0,0,0
34170_0029_A_404	0.010747406631708145,0.25437748432159424,0.0013909433037042618,0,0,0
34170_0029_A_405	0,0.48000121116638184,0,0,0,0
34170_0029_A_407	0,1.9510942697525024,0.10681233555078506,0,0,0
34170_0029_A_408	0,0.7610860466957092,0,0,0,0
34170_0029_A_412	0.008532706648111343,0.07143237441778183,0.04642883688211441,0.05479363724589348,0,0.016584839671850204
34170_0029_A_413	0.03359130397439003,0.0427064448595047,0.03383324295282364,0,0,0.029235269874334335
34170_0029_A_414	0,0,0.03612775355577469,0.01625501736998558,0,0.03239830583333969
34170_0029_A_422	0.1658935248851776,0.10482504963874817,0,0,0.05264793336391449,0.10437813401222229
34170_0029_A_423	0.018419716507196426,0.019674152135849,0.04890938848257065,0.040711503475904465,0,0.21290980279445648
34170_0029_A_426	0,0.014081815257668495,0.06686168164014816,0.004800509661436081,0,0.060208871960639954
34170_0029_A_427	0.08150678873062134,0.020867440849542618,0,0.007288482040166855,0.01106199435889721,0.08812621235847473
34170_0029_A_428	0.08406504988670349,0,0,0.002452593296766281,0.04134945571422577,0.04044162854552269
34170_0029_A_429	0.06921166181564331,0.026797838509082794,0.005795130506157875,0.008009415119886398,0.0932627022266388,0.050207290798425674
34170_0029_A_431	0.06199556961655617,0,0.011798212304711342,0.07859587669372559,0.28801098465919495,0.06769616901874542
34170_0029_A_432	0.029864344745874405,0,0.05035244673490524,0.11048436164855957,0.17318859696388245,0.03477085009217262
34170_0029_A_436	0,0,0.05427763611078262,0.12867045402526855,0.10633678734302521,0.057243816554546356
34170_0029_A_440	1.911073923110962e-06,0,0.07378415018320084,0.07599599659442902,0,0.02199656143784523
34170_0029_A_443	0.002040896564722061,0,0.04158390313386917,0.05977281555533409,0,0.058439869433641434
34170_0029_A_444	0.02542862668633461,0,0.04054022580385208,0.04259532317519188,0.026343388482928276,0.06038808822631836
34170_0029_A_445	0.05646577849984169,0,0.03118855692446232,0.0500481091439724,0.07431741058826447,0.05281632021069527
34170_0029_A_446	0.03855738416314125,0,0.052805982530117035,0.06753195822238922,0.08194872736930847,0.06447561085224152
34170_0029_A_447	0.07277268171310425,0,0,0.07770952582359314,0.13842059671878815,0.07009223103523254
34170_0029_A_450	0.0355134941637516,0.002555474638938904,0,0.07700848579406738,0.12965922057628632,0.04316135123372078
34170_0030_A_457	0.20350340008735657,0,0,0.05814872309565544,0.3486284911632538,0.10416476428508759
34170_0030_A_458	0.26870760321617126,0,0,0.0881350189447403,0.39942237734794617,0.11966894567012787
34170_0030_A_459	0.37895286083221436,0.011101745069026947,0,0.09464468061923981,0.37653473019599915,0.1418589949607849
34170_0030_A_467	0.16129672527313232,0,0,0.01628054305911064,0.04139189422130585,0.05995802953839302
34170_0030_A_479	0.06359449028968811,0,0,0.006544720381498337,0.07157197594642639,0.04624982923269272
34170_0030_A_480	0.0534401573240757,0,0,0,0.0943610817193985,0.0701989233493805
