id	emotion
34170_0005_A_34	0.14884201809763908,0.017371878400444983,0.007763089984655381,0.002630389854311943,0.0,0.08597733341157436
34170_0005_A_36	0.013867231458425522,0.010143294930458069,0.05111440941691399,0.0727126993238926,0.013241291977465153,0.04566686227917671
34170_0005_A_32	0.045701421052217486,0.03470232263207436,0.001175319403409958,0.004692539200186729,0.015694642439484596,0.012448676861822605
34170_0007_A_42	0.015778853744268417,0.01912164092063904,0.012936361879110337,0.0030676282942295073,0.018010469898581506,0.052162682823836806
34170_0007_A_43	0.012742789834737778,0.009861297905445099,0.0004569485783576965,0.006335983797907829,0.01592029258608818,0.009192993491888046
34170_0007_A_44	0.020223445445299148,0.007916204258799553,0.0380483403801918,0.02310415618121624,0.17677579037845134,1.8325867652893066
34170_0007_A_45	0.02344154305756092,0.014685019478201866,0.10378084480762481,0.015191453322768212,0.1847815603017807,1.225727915763855
34170_0007_A_46	0.043259695544838904,1.007665252685547,0.11570384129881858,0.020095954090356825,0.04305051676928997,0.6028885006904602
34170_0007_A_47	0.027964430302381514,0.1183096706867218,0.016257753223180772,0.0038370825350284576,0.01765079256147146,0.21094153225421905
34170_0008_A_49	0.013468383997678756,0.022401256114244462,0.004833853989839554,0.00037016943097114565,0.04073368385434151,0.029005106911063193
34170_0008_A_50	0.0039142463356256485,0.01097923070192337,0.009771866351366043,0.001548660546541214,0.04689057207433507,0.03570005409419537
34170_0008_A_51	0.020056122541427614,0.009399819001555444,0.017491353303194047,0.0029763530939817427,0.041087253019213676,0.013561094552278519
34170_0009_A_54	0.005687413737177849,0.00711730420589447,0.0,0.0,0.040165508165955544,0.016755346208810806
34170_0009_A_56	0.0033123794943094253,0.007148675620555878,0.0,0.004317586496472359,0.07292406633496284,0.014948124438524247
34170_0009_A_58	0.008621592447161675,0.008237890899181366,0.0,8.422927930951118e-05,0.03742825090885162,0.005121746659278869
34170_0009_A_59	0.0073862563818693164,0.006751202046871185,0.004596149176359176,0.0030499033629894255,0.0035218900069594384,0.003948740661144257
34170_0009_A_60	0.007718590646982193,0.011293217539787292,0.0070033460855484005,0.006007064506411553,0.023283881321549415,0.0014385582879185676
34170_0009_A_61	0.016859960556030274,0.015261596441268921,0.013536059111356736,0.0028168179094791414,0.04167503267526627,0.005917159467935562
34170_0009_A_62	0.0080906230956316,0.015504845976829528,0.0211738221347332,0.0005742378532886505,0.04243296794593334,0.0058944813907146456
34170_0009_A_63	0.02556522488594055,0.047375905141234395,0.021168328076601028,0.0,0.04976649023592472,0.005151073075830936
34170_0009_A_64	0.02017100155353546,0.017486458644270897,0.036559798568487165,0.0,0.06322792880237102,0.1382051482796669
34170_0010_A_66	0.005644293501973152,0.00578884370625019,0.000880395621061325,0.0015369869768619537,0.001121717132627964,0.000168621726334095
34170_0010_A_67	0.007508388161659241,0.01261276714503765,0.000327802449464798,0.002256358414888382,0.0064637517556548115,0.00042175371199846266
34170_0011_A_71	0.009092163294553757,0.012880373373627662,0.0011164195835590362,0.0,0.20697468221187593,0.0
34170_0011_A_74	0.010644306987524032,0.006910599768161774,0.0067605718970298765,0.0,0.02920152246952057,0.000818677432835102
34170_0011_A_76	0.02895220145583153,0.007748570665717125,0.025648709386587143,0.09897615686058998,0.055746305733919144,0.014161892235279083
34170_0011_A_78	0.02827470377087593,0.01205957643687725,0.0021635621786117555,0.0353601910173893,0.03154532089829445,0.0034979984164237978
34170_0011_A_80	0.025546574592590333,0.006436493992805481,0.005060375481843948,0.00733402781188488,0.055279774591326714,0.004291018284857273
34170_0011_A_81	0.03978599905967713,0.039329747948795554,0.026141931861639024,0.0030657765455543995,0.04002085477113724,0.0
34170_0012_A_83	0.009811468422412872,0.010513404011726379,0.0,0.0007776133716106415,0.03322861826745793,0.0014794128015637397
34170_0012_A_84	0.010565800219774246,0.009785962104797364,0.006118597835302353,0.00023365244269371032,0.013250873051583767,0.0
34170_0012_A_85	0.010142771154642105,0.010572169721126557,0.005383504182100296,0.0008135594427585602,0.009696847759187222,0.0
34170_0012_A_86	0.012632215023040771,0.016007408499717712,0.008360999822616576,0.0014526300132274629,0.0,0.0
34170_0012_A_87	0.011181779205799103,0.015902984142303466,0.009091004729270935,0.0016958486288785935,0.0,0.0
34170_0012_A_88	0.012838063389062881,0.011324602365493774,0.010076664388179779,0.0013654686510562897,0.0,0.0
34170_0012_A_89	0.011348749697208404,0.015641611814498902,0.009782073646783828,0.0007226966321468353,0.0006414229050278663,0.0
34170_0012_A_90	0.010268240422010421,0.00964927040040493,0.004566156864166259,0.002344960719347,0.0019966954365372657,0.0
34170_0012_A_92	0.01155797317624092,0.009244779869914056,0.007161137461662292,0.0018121637403964996,0.0026316219940781594,0.0
34170_0012_A_94	0.010752692073583602,0.01099143736064434,0.005482149869203567,0.0029411975294351576,0.0036307387053966522,0.0
34170_0012_A_96	0.017962933331727982,0.029051031917333603,0.006354515999555587,0.00011641308665275574,0.0063280992209911345,0.00334194153547287
34170_0012_A_98	0.014986127614974976,0.020845085848122835,0.016132434457540513,0.001843678206205368,0.013064977899193763,0.0009201737120747566
34170_0012_A_99	0.013695037364959717,0.024554399028420448,0.0006409220397472382,0.006592073291540146,0.04271440319716931,0.0
34170_0012_A_100	0.010240298509597779,0.003340982273221016,0.06675405204296112,0.008437227457761765,0.47033044695854187,0.0
34170_0012_A_101	0.06060099676251411,0.004617793206125498,0.0,0.0,0.5337734639644622,0.19397674053907393
34170_0013_A_103	0.009293052554130554,0.005802164971828461,0.0,0.0007419995963573456,0.04594202116131783,0.0
34170_0013_A_104	0.006237836554646492,0.006115229427814483,0.0008025996387004853,0.0008059956133365631,0.05064619034528732,0.0070269772782921795
34170_0013_A_105	0.004370606318116188,0.004231703653931618,0.0014615736901760102,0.0006001092493534088,0.041502858698368075,0.0
34170_0013_A_106	0.00875558853149414,0.0041142735630273816,0.028358639776706697,0.0,0.06521036475896835,0.003639659285545349
34170_0013_A_107	0.006975634396076203,0.009231942892074584,0.0,0.0,0.10302456133067608,0.014998555928468705
34170_0013_A_108	0.010274290293455123,0.012584243342280388,0.02669760212302208,0.0,0.07021739594638347,0.0
34170_0013_A_109	0.0034929025918245316,0.019298467412590982,0.0015081875026226044,0.0,0.07260025888681412,0.005623639561235905
34170_0013_A_110	0.006329111754894257,0.00979311615228653,0.0,0.0009915229864418506,0.03800556994974613,0.008292373269796371
34170_0014_A_112	0.05518659651279449,0.015902015566825866,0.0,0.0,0.16739665493369102,0.006990016996860504
34170_0014_A_113	0.09065196737647056,0.11868773475289345,0.02082992047071457,0.0006276227533817292,0.18038406930863857,0.0010479943826794623
34170_0015_A_115	0.02009948864579201,0.026639603078365326,0.07147424891591073,0.002056136727333069,0.09102399609982967,0.008097057044506074
34170_0015_A_116	0.03348035514354706,0.053523408621549605,0.019724171608686447,0.00625455379486084,0.10501269660890103,0.00786641240119934
34170_0015_A_117	0.03192071206867695,2.0244832754135134,0.021691792458295823,0.0,0.060924702882766725,0.022820385172963142
34170_0015_A_118	0.028169892728328705,0.026695505157113074,0.0016604237258434295,0.0033151958137750625,0.026400823891162873,0.025355787947773933
34170_0015_A_119	0.015901772677898406,0.47699480056762694,0.0,0.002392340451478958,0.02565186135470867,0.009114711731672286
34170_0015_A_120	0.006986028701066971,0.023319203406572342,0.023110950738191603,0.004741659108549357,0.0036977356299757957,0.014389301091432572
34170_0015_A_121	0.04436180740594864,0.061298751085996625,0.032161106914281846,0.0013412587344646455,0.006614426895976066,0.11454186663031578
34170_0016_A_123	0.00699516087770462,0.010919998586177825,0.0,0.001126623898744583,0.0039797663688659664,0.009219085611402989
34170_0016_A_124	0.0402893140912056,0.4740229368209839,0.2645343065261841,0.02371683232486248,0.046360809728503226,0.006760208960622549
34170_0016_A_125	0.032467614859342575,0.21207862794399263,0.0074725024402141575,0.0018151682801544667,0.02298487424850464,0.0
34170_0016_A_126	0.008391084522008896,0.040664836019277575,0.004836630076169968,0.0010372288525104523,0.010610353201627731,0.0
34170_0016_A_127	0.008050099760293961,0.03607336655259132,0.008468278497457505,0.0022612519562244414,0.011003225296735763,0.0006222696974873543
34170_0016_A_128	0.031967513263225555,0.19335560649633407,0.06301548480987548,0.0,0.03382111340761185,0.025260858726687728
34170_0016_A_129	0.026727182418107988,0.08951330259442329,0.038455653190612796,0.0,0.03633392304182052,0.10861809523776174
34170_0016_A_130	0.038483817130327225,0.0980838529765606,0.002688860148191452,0.014826520159840584,0.03821010738611221,0.012204959243535995
34170_0016_A_131	0.01920589730143547,0.040250630024820565,0.07830415144562722,0.14980496168136598,0.016841714829206468,0.003591673821210861
34170_0016_A_132	0.03451217785477638,0.024671602714806794,0.004937886446714401,0.1332532823085785,0.041376183927059176,0.14077417254447938
34170_0016_A_133	0.024762725830078124,0.02910037599503994,0.00020963475108146668,0.0010241199284791946,0.03713586404919624,0.026904717460274695
34170_0016_A_134	0.2950780391693115,0.04947895482182503,0.0,0.0095328688621521,0.19924656748771669,0.277729170024395
34170_0016_A_135	0.09749196842312813,0.024281976372003557,0.006748232245445252,0.0,0.047770412266254426,0.10732838930562139
34170_0016_A_136	0.12467220425605774,1.2008145451545715,0.0,0.0,0.06081091351807118,0.23031060099601747
34170_0017_A_139	0.0016872841864824296,0.010105825960636139,0.0010145194828510284,0.0017635472118854522,0.007634389959275722,0.01069923434406519
34170_0017_A_140	0.00659027099609375,0.024303988739848136,0.010863847285509109,0.005113735049962998,0.025604919344186784,0.000914669968187809
34170_0017_A_141	0.008087436854839324,0.05053864344954491,0.021350640803575516,0.004774055629968643,0.03136958032846451,0.05958097875118255
34170_0017_A_142	0.002328737452626228,0.010457894206047058,0.011515256017446518,0.0037632517516613005,0.01601962186396122,0.007323879934847355
34170_0017_A_143	0.012908315658569336,0.03075789250433445,0.016824846714735033,0.00583685003221035,0.03615712076425552,0.0009990813210606574
34170_0017_A_144	0.01104118898510933,0.024427461344748734,0.010182907432317733,0.0053277738392353054,0.03245708793401718,0.010432127583771943
34170_0017_A_145	0.00618647150695324,0.009338224772363901,0.019744343310594558,0.006231267377734185,0.037254588305950166,0.021439023315906525
34170_0017_A_146	0.006943601369857788,0.012183459103107452,0.01026986688375473,0.0,0.0493136003613472,0.015642743557691574
34170_0017_A_147	0.1268701009452343,0.01660669855773449,0.040231795608997346,0.0009010334499180317,0.039128370583057404,0.01413884237408638
34170_0017_A_148	0.03585784137248993,0.0038178082555532455,0.0388104647397995,0.024176978319883347,0.06638513058423996,0.30709229707717894
34170_0017_A_149	0.10058674961328506,0.017778942361474037,0.006289537250995636,0.003285180777311325,0.012971267476677895,0.0006392903625965119
34170_0017_A_150	0.5209099784493446,0.052203774079680444,0.0006199032068252563,0.0,0.009257888048887252,0.0
34170_0017_A_151	0.09839134812355041,0.039639996737241744,0.016447770595550536,0.0,0.04778283014893532,0.7592435956001282
34170_0017_A_152	0.16199582144618035,0.5003112852573395,0.03632383421063423,0.013025688380002976,0.028432221338152885,0.03920592442154884
34170_0017_A_153	0.14368510767817497,0.09964237362146378,0.0008593551814556122,0.00041748657822608947,0.0174768153578043,0.0
34170_0017_A_154	0.12110318765044212,0.03265813104808331,0.0,0.0,0.035502022877335546,0.0
34170_0017_A_155	0.045683824270963666,0.019818198680877686,0.07468461319804191,0.005637046694755554,0.02826307751238346,0.0096964031457901
34170_0017_A_156	0.047579745203256606,0.05907556489109993,0.010347625613212586,0.003364979475736618,0.032491262257099154,0.015832385793328286
34170_0017_A_157	0.14981582164764404,0.028994790557771922,0.012358581274747848,0.002855420857667923,0.008283340185880662,0.0
34170_0017_A_158	0.01471736654639244,0.008263267576694489,0.01161845400929451,0.01985128000378609,0.008764677681028843,0.010321316868066787
34170_0017_A_159	0.01113564968109131,0.010238014161586761,0.0068753182888031,0.002699664980173111,0.002544736862182617,0.0
34170_0017_A_160	0.009175821393728256,0.010928337275981904,0.007787451148033142,0.002953887730836868,0.0028938889503479005,0.0
34170_0017_A_161	0.00820464938879013,0.01121123433113098,0.010415924340486526,0.0017453692853450775,0.004370122589170933,0.0
34170_0017_A_162	0.016238605231046678,0.009249064326286315,0.0075133882462978365,0.007764293998479843,0.02536202743649483,0.0
34170_0017_A_163	0.014334824681282044,0.016892392933368684,0.21165959015488625,0.05138555839657784,0.009459663368761539,0.19841448925435543
34170_0017_A_164	0.014782960712909698,0.024097372964024543,0.019213555753231047,0.00762430988252163,0.016040435805916787,0.0
34170_0017_A_165	0.0169413723051548,0.025677938107401134,0.07513634338974953,0.09048541262745857,0.015889797732234,0.044833073206245896
34170_0017_A_166	0.023618939518928527,0.1203162580728531,0.23429033756256104,0.23258494585752487,0.007671462744474411,0.0
34170_0017_A_167	0.17902315482497216,1.9607657194137573,0.005275992304086685,0.0,0.02390705868601799,0.044236596673727036
34170_0017_A_168	0.02479146048426628,0.050107786897569895,0.012542136013507843,0.0016396626830101012,0.036994839832186696,0.07887397706508636
34170_0017_A_169	0.18128730058670045,0.05563876330852509,0.012832275032997132,0.008321056142449379,0.009008023515343666,0.009565192181617022
34170_0017_A_173	0.028714193403720854,0.024948384240269662,0.008303721249103547,0.0027558065950870512,0.030339006707072257,0.12116770073771477
34170_0017_A_170	0.012496279925107956,0.027947713434696198,0.0,0.007399663701653481,0.027199185639619827,0.2815405294299126
34170_0017_A_172	0.19079525470733644,0.040094831585884096,0.01338522806763649,0.004864106699824333,0.01578708216547966,0.08712698183953763
34170_0017_A_175	0.005622365698218346,0.014696881175041199,0.0,0.0058556806296110155,0.006870436109602451,0.004412426985800267
34170_0017_A_176	0.00748990997672081,0.01373027116060257,0.005100378394126892,0.006696548685431481,0.00806348081678152,0.002866267412900925
34170_0017_A_178	0.013242349028587341,0.026798952370882034,0.006608843803405762,0.0022930003702640533,0.02141965739428997,0.0
34170_0017_A_179	0.01581442281603813,0.08089041560888291,0.1992624431848526,0.0,0.025963032990694045,0.00875883772969246
34170_0017_A_181	0.031702200323343276,0.06676757335662842,0.01914735808968544,0.008092142269015312,0.030152095854282378,0.006196322478353977
34170_0017_A_182	0.25498712062835693,0.2066677615046501,0.09486306980252265,0.00522998534142971,0.11700785905122757,0.08528816998004914
34170_0017_A_184	0.04470264092087746,0.03714666441082955,0.012748409807682038,0.047086846083402634,0.0427116647362709,0.029727549850940706
34170_0017_A_185	0.015809790417551994,0.011834430322051049,0.003812006860971451,0.029377853497862816,0.026843539625406265,0.017800625413656235
34170_0017_A_187	0.014177120476961135,0.009794414043426514,0.0084864042699337,0.11939815431833267,0.031186329573392867,0.012961670011281966
34170_0017_A_188	0.028837016969919204,0.023393267765641212,0.29603695273399355,0.6242589712142944,0.09245236851274967,0.38363269418478013
34170_0017_A_189	0.01126297153532505,0.014755878690630197,0.09427077397704124,0.14130738601088524,0.1367532406002283,0.05360135184600949
34170_0017_A_191	0.10537891685962678,0.009239737689495087,0.0,0.09348689243197442,0.03184730820357799,0.05882607521489262
34170_0017_A_192	0.018437851592898367,0.0015898529440164567,0.0034371070563793183,0.020616334676742554,0.0517589159309864,0.11603558138012886
34170_0017_A_193	0.046926817297935484,0.0832657903432846,0.004648374766111374,0.021778640896081926,0.03642602078616619,0.008461297303438187
34170_0017_A_194	0.028533890098333358,0.202932421118021,0.04894274100661278,0.07675196081399918,0.03182003945112229,0.0477614488452673
34170_0017_A_195	1.7044735193252563,0.42963177561759947,0.0,0.027068851888179778,0.04275692962110043,0.0
34170_0017_A_196	1.2734471678733825,0.27982563674449923,0.03986545130610466,0.003124842792749405,0.09822317659854889,0.02108729900792241
34170_0017_A_198	0.041854269057512286,0.0356014758348465,0.0042637035250663756,0.002759910747408867,0.007960030995309352,0.008371350169181824
34170_0017_A_199	0.037701039016246794,0.036613285169005395,0.0242496557533741,0.005461836606264115,0.014252195321023464,7.06501305103302e-07
34170_0017_A_200	0.009017198532819747,0.07536621391773224,0.0014874152839183807,0.0016905762255191802,0.03958140574395656,0.010238751024007797
34170_0019_A_207	0.008331231027841567,0.010031673312187194,0.00617738738656044,0.0016308970749378203,0.12076362669467926,0.006441868655383587
34170_0019_A_208	0.012204374372959136,0.01399778127670288,0.003017069399356842,0.00010291263461112977,0.055952665954828264,0.006751013547182083
34170_0019_A_209	0.011831569671630859,0.034790427330881356,0.0011635005474090576,0.0015223629772663117,0.03605412878096104,0.004225003719329834
34170_0019_A_210	0.005120924487709999,0.006767980754375458,0.0009462356567382813,0.003734300285577774,0.023615360260009766,0.009746792167425156
34170_0019_A_217	0.010930362343788146,0.013966106995940208,0.019633056968450545,0.0021915607154369353,0.008586997352540492,0.005126507021486759
34170_0019_A_219	0.027855084836483003,0.16510079503059388,0.003690885752439499,0.003833746258169413,0.017244637385010718,0.011404844373464585
34170_0019_A_225	0.00983196571469307,0.018926731217652558,0.006104297935962677,0.008551850169897079,0.010176477208733558,0.009382957965135575
34170_0019_A_226	0.035194499790668486,0.05065833404660225,0.007445674389600754,0.0002493478357791901,0.01942085362970829,0.013398995436728001
34170_0019_A_231	0.005869873240590096,0.016135070845484732,0.019378449767827988,0.010409317165613174,0.02555750384926796,0.008442245423793793
34170_0020_A_238	0.006362298130989074,0.022415834292769433,0.007222524285316468,0.005464954301714897,0.015424322336912155,0.008593801409006119
34170_0020_A_239	0.006643041968345642,0.017493916675448418,0.009490793198347091,0.007851871475577355,0.009207486547529698,0.005255044251680374
34170_0020_A_240	0.01042858585715294,0.027219972386956216,0.11657275184988976,0.017202112451195718,0.036618775501847264,0.0014441633597016335
34170_0020_A_241	0.011599420011043549,0.027043679729104042,0.007205398380756378,0.012253434211015702,0.016491365805268287,0.007094252854585648
34170_0020_A_242	0.0032679028809070587,0.008800745010375977,0.08102907612919807,0.026590875908732416,0.17904369682073593,0.06813832074403763
34170_0020_A_243	0.019186001271009445,0.03360293917357922,0.015077141672372818,1.2158126354217529,0.01581660211086273,0.04166402816772461
34170_0020_A_246	0.02929300218820572,0.012113940715789796,0.017104505002498625,0.0028053294867277146,0.034814275428652765,0.03337137959897518
34170_0020_A_247	0.15278444588184356,0.2040630705654621,0.03950657397508621,0.0006804171949625015,0.03860992901027203,0.02605781964957714
34170_0020_A_251	0.017161983251571655,0.009502841532230378,0.0,0.0,0.059713424742221834,0.006191946566104889
34170_0020_A_252	0.021691645681858062,0.011688438057899476,0.030756891518831254,0.00019380347803235053,0.11191293448209763,0.013510020822286606
34170_0021_A_255	0.006745895370841026,0.024978553503751756,0.04638156965374947,0.0,0.25742543339729307,0.020851552952080965
34170_0021_A_257	0.011206836253404618,0.007972851395606995,0.005023166537284851,0.0,0.0316453967243433,8.068978786468506e-07
34170_0021_A_259	0.010932280495762826,0.013955055177211762,0.32407270073890687,9.463625028729438e-05,0.13819239661097527,0.027962354943156242
34170_0021_A_261	0.15343427881598473,0.14782192334532737,0.01487530767917633,0.0,0.06938964575529098,0.01768563762307167
34170_0021_A_262	0.041209327429533,0.060136408731341365,0.0010538041591644288,0.0,0.0335941020399332,0.0019316770136356353
34170_0022_A_265	0.016056425869464874,0.03370153643190861,0.001417957991361618,0.001803984958678484,0.04103186801075935,0.01751340478658676
34170_0022_A_266	0.015450184792280197,0.010128660500049591,0.03866454511880875,0.0,0.05980022996664047,0.01917980834841728
34170_0022_A_267	0.023749954998493195,0.004977335408329964,0.03085598796606064,0.006698466092348099,0.03976708687841892,0.008492844551801682
34170_0022_A_268	0.018785659223794937,0.007156465575098992,0.002568109333515167,0.0018999196588993072,0.02468681689351797,0.02347314991056919
34170_0022_A_269	0.013364455848932266,0.0,0.0018064245581626893,0.00045528486371040346,0.04529725946485996,0.01923242062330246
34170_0022_A_270	0.029108093678951265,0.0031545046716928483,0.006164342164993286,0.001806972548365593,0.058271235600113866,0.02994941584765911
34170_0022_A_271	0.06690376847982407,0.132120481133461,0.015764449536800385,0.0,0.04356373399496079,0.029030127823352812
34170_0022_A_272	0.02485390827059746,1.7708130359649659,0.005534297227859497,0.0,0.034718949906528,0.02020878195762634
34170_0022_A_273	0.010778801888227463,0.02744080647826195,0.0025282561779022216,0.0019603557884693146,0.02661910392343998,0.01755105033516884
34170_0022_A_276	0.006835468858480453,0.016615765541791915,0.001509130746126175,0.0019609756767749787,0.024584490805864334,0.01784902736544609
34170_0022_A_279	0.015817251801490784,0.0576945960521698,0.005376134067773819,0.00471218153834343,0.28230497539043425,0.00860508531332016
34170_0022_A_280	0.007902464270591736,0.022109374031424524,0.0021059341728687287,0.0,0.16708913445472717,0.006070929765701294
34170_0022_A_281	0.011100444942712784,0.012416933476924897,0.0022127412259578703,0.0,0.2769030064344406,0.007883603870868682
34170_0022_A_282	0.006929729506373406,0.010822193324565887,0.004476728290319443,0.0,0.08144406117498874,0.01584808751940727
34170_0022_A_283	0.022499386966228486,0.010481199622154236,0.003271842747926712,0.0021606121212244035,0.09514042250812053,0.010939320921897889
34170_0022_A_284	0.016816704720258712,0.020579950511455537,0.019147954881191254,0.0,0.16714712604880333,0.04966960523743182
34170_0022_A_285	0.024748139083385468,0.01957586156204343,0.01003727912902832,0.009008444100618362,0.08832251541316509,0.011410892754793168
34170_0022_A_286	0.02438746765255928,0.024654752016067503,0.014544514566659927,0.0007153965532779693,0.13408644758164884,0.01987712234258652
34170_0022_A_287	0.02968083694577217,0.01791163356974721,0.01318410485982895,9.619789198040962e-05,0.19171781241893768,0.02573729306459427
34170_0022_A_288	0.06854554191231728,0.09708171784877777,0.07649298310279846,0.0017752531915903092,0.12174924537539482,0.0
34170_0022_A_291	0.020591652393341063,0.004656011238694191,0.007790766656398773,0.0013349619694054127,0.07914565950632095,0.0059883885085582735
34170_0022_A_292	0.025594231486320496,0.007138171792030334,0.006718411296606064,0.0,0.05472375750541687,0.012577156163752079
34170_0022_A_293	0.030731543153524398,0.009761545062065124,0.015286142379045487,0.0,0.04613850712776184,0.02630726099014282
34170_0022_A_302	0.020860112458467483,0.026239512860774993,0.012587267160415649,0.005130534712225199,0.1434679299592972,0.0
34170_0022_A_295	0.012096226215362549,0.0049329552799463276,0.00384344682097435,0.00039184316992759707,0.0383143488317728,0.010360568016767501
34170_0022_A_298	0.007484941184520722,0.01769440583884716,0.003213198482990265,0.0005556143820285797,0.24776247441768645,0.0025886105373501777
34170_0022_A_299	0.01365593895316124,0.020508992299437524,0.0030316486954689026,0.0035004783421754837,0.24288181960582733,0.006301451474428177
34170_0022_A_300	0.023664227128028868,0.011260421574115753,0.011662477254867553,0.0,0.2742480546236038,0.0
34170_0022_A_301	0.0209379643201828,0.03236001133918762,0.006435724347829819,0.003607476595789194,0.21212978065013885,0.0
34170_0022_A_303	0.059712058305740355,0.09051198363304139,0.05792817175388336,0.0009479363448917866,0.10180923566222191,0.0
34170_0022_A_304	0.023629716038703917,0.09098353311419487,0.02396195977926254,0.005379839614033699,0.08304314389824867,0.0
34170_0022_A_305	0.021567443013191225,0.03848215714097023,0.019946444034576415,0.004393546655774116,0.09729004018008709,0.0
34170_0022_A_308	0.015346870571374894,0.0368227981030941,0.0009802274405956268,0.004338192567229271,0.03853660859167576,0.014185387641191483
34170_0022_A_309	0.0013975698500871658,0.019094276800751687,0.029092206805944442,0.012759063765406609,0.08338148705661297,0.02688233107328415
34170_0022_A_310	0.008457901328802109,0.020304976869374512,0.0011251993477344514,0.019538494199514388,0.08083978705108166,0.016104934364557268
34170_0022_A_311	0.011570468544960022,0.010287725925445556,0.03578901216387749,0.01240985170006752,0.04680146872997284,0.018168092519044877
34170_0022_A_312	0.02087312415242195,0.016202956810593604,0.01587775573134422,0.007493162900209427,0.04532365612685681,0.007810421288013458
34170_0022_A_315	0.003447038307785988,0.008430097997188569,0.015788927674293518,0.000600935984402895,0.03912295438349247,0.04056272655725479
34170_0022_A_316	0.020880547910928728,0.034875265508890155,0.015344656258821487,0.007305331900715828,0.015541467815637589,0.010997910052537918
34170_0022_A_319	0.06683862805366517,0.1074365109205246,0.08874078392982483,0.0013341081328690052,0.02741084173321724,0.0
34170_0022_A_322	0.016418872773647307,0.018468567822128534,0.009109492599964141,0.0,0.022959867864847182,0.00849337801337242
34170_0022_A_323	0.04089389592409134,0.05412130057811737,0.007479601353406906,0.0,0.00406113788485527,0.0004237132146954536
34170_0022_A_324	0.033676280081272124,0.27017996087670326,0.02535637393593788,0.0,0.038150916993618014,0.0
34170_0022_A_327	0.012487168610095977,0.01075386106967926,0.000715898722410202,0.005656788870692253,0.02778851129114628,0.010401644743978977
34170_0022_A_328	0.017638275027275087,0.09283854365348816,0.0,0.004096873849630356,0.017401695623993872,0.0
34170_0022_A_329	0.007914261519908905,0.03251695297658443,0.022393780946731567,0.007436295971274376,0.01560429073870182,0.020107710361480714
34170_0022_A_330	0.0184764564037323,0.01355478512123227,0.006922335177659988,0.002209648210555315,0.001485438272356987,0.009654790908098222
34170_0022_A_331	0.03544262945652008,0.0956592507660389,0.01846736893057823,0.0034575607627630235,0.03933682590723038,0.009423861652612687
34170_0022_A_334	0.014895348250865937,0.010049587488174439,0.014903486520051957,0.003302362188696861,0.12951969355344772,0.07103966251015663
34170_0022_A_335	0.007663251087069512,0.01691609136760235,0.02603043019771576,0.008783505111932755,0.19167627692222594,0.010331109911203385
34170_0022_A_336	0.008305224403738976,0.012875951826572418,0.031903038173913954,0.006581461429595948,0.16077573001384735,0.02005709558725357
34170_0022_A_339	0.024912739545106886,0.007402645051479339,0.006317414343357086,0.0028144028037786484,0.08736174553632736,0.027934534847736357
34170_0022_A_340	0.011797437071800232,0.011980393156409263,0.013065110146999358,0.006281214579939842,0.07960787527263165,0.021957430243492126
34170_0022_A_341	0.015399385988712311,0.011266404017806052,0.011643525213003159,0.014302098378539085,0.15527104139328002,0.03097959849983454
34170_0022_A_342	0.02072763442993164,0.005833502486348152,0.008795354515314102,0.049442213773727414,0.14077424705028535,0.03545177802443504
34170_0022_A_343	0.01199219822883606,0.006585916876792908,0.006218705326318741,0.03696324527263641,0.07133869677782059,0.0515249952673912
