id	emotion
34170_0017_A_169	0.42753651589155195,0.061197979003190996,0.003688027709722519,0.008256270736455917,0.019046362722292542,0.008073658123612404
34170_0017_A_173	0.019702331349253654,0.0016536604613065719,0.019587190449237825,0.0033807013183832168,0.028870182670652868,0.1798431433737278
34170_0017_A_170	0.009108456969261169,0.0,0.0,0.00595107264816761,0.015633105766028166,0.9441217541694641
34170_0017_A_172	0.1072926864027977,0.006194388866424561,0.03800378367304802,0.007195490784943104,0.015833917539566755,0.18869571387767792
34170_0017_A_175	6.610751152038574e-05,0.004956270381808281,0.0040740475058555605,0.022025037184357645,0.006298496574163437,0.0025413300842046737
34170_0017_A_176	0.002602517604827881,0.008933917805552482,0.004282902181148529,0.02435506321489811,0.0014870636165142058,0.006972828879952431
34170_0017_A_178	0.0017239034175872802,0.007297983393073082,0.004540550708770752,0.013873345404863357,0.00924852155148983,0.01039573922753334
34170_0017_A_179	0.006756434962153435,0.10526554360985756,0.23754089772701265,0.01238871067762375,0.055533216521143916,0.005390878021717072
34170_0017_A_181	0.02121298611164093,0.028552835620939732,0.013919319584965706,0.014721322059631347,0.02182900458574295,0.0006590962409973144
34170_0017_A_182	0.22667384892702103,0.16728704497218133,0.04268289096653462,0.018276437371969222,0.040743529051542285,0.008726868778467178
34170_0017_A_184	0.05188873279839754,0.018977060914039612,0.01509929597377777,0.05772736631333828,0.027849353104829788,0.016555588226765394
34170_0017_A_185	0.025774459540843963,0.007381803542375565,0.02079450972378254,0.025200505927205085,0.025031410902738572,0.016153264418244363
34170_0017_A_187	0.01873684972524643,0.004186220467090607,0.01298339143395424,0.0969669133424759,0.02574600949883461,0.039444714039564135
34170_0017_A_188	0.06247273087501526,0.03059195205569267,0.1662718839943409,0.6847338259220124,0.06583945751190186,0.2325698569417
34170_0017_A_189	0.01827977877110243,0.07394239008426666,0.03851106353104115,0.018182154186069964,0.0891219737008214,0.016791077330708504
34170_0017_A_191	0.05883014220744372,0.012426229380071162,0.0029075007885694506,0.055345972813665864,0.016856052726507188,0.0104080262593925
34170_0017_A_192	0.04205977930687368,0.013846015930175782,0.018182449415326117,0.01692220102995634,0.021944694966077805,0.030566421896219255
34170_0017_A_193	0.04574301950633526,0.04824618250131607,0.0257898710668087,0.0037641242146492005,0.01601877883076668,0.008653990179300308
34170_0017_A_194	0.009209851548075677,0.14607604518532752,0.003081560879945755,0.032104731723666194,0.012581531889736652,0.0
34170_0017_A_195	0.8763871908187866,0.2741694860160351,0.000616316869854927,0.015188932418823242,0.027432604879140853,0.0014427602291107178
34170_0017_A_196	1.0558237135410309,0.1239376936107874,0.004969701543450356,0.010042673349380494,0.016288184374570847,0.0
34170_0017_A_198	0.05399007610976696,0.013333768956363201,0.0071125544607639314,0.014952139928936958,0.005809630826115608,0.023753538727760315
34170_0017_A_199	0.05409786403179169,0.006302789412438869,0.010239259526133537,0.012414760887622833,0.004108016192913055,0.011075283214449883
34170_0017_A_200	0.003270821273326874,0.02145159915089607,0.0029253602027893067,0.005440902709960937,0.003102173283696175,0.002717733383178711
34170_0019_A_207	0.0,0.00643010288476944,0.032252296432852746,0.002566714584827423,0.07279729507863522,0.0072505991905927655
34170_0019_A_208	0.0033426668494939806,0.0035628292709589003,0.016570457816123964,0.005025551095604897,0.06090962532907725,0.0032219264656305315
34170_0019_A_209	0.0,0.08785740956664086,0.007750135287642479,0.016924311220645905,0.03470115885138512,0.0036477386951446534
34170_0019_A_210	0.0,0.0165179081261158,0.016823869571089743,0.004470512643456459,0.018833909183740616,0.003709138557314873
34170_0019_A_217	0.0,0.010181352496147156,0.008143501356244087,0.019071194902062417,0.006314338371157646,0.007689553871750831
34170_0019_A_219	0.0008490588515996933,0.20576972067356109,0.0,0.016858838498592377,0.012222969159483909,0.0024204548448324204
34170_0019_A_225	0.0,0.007208447530865669,0.001347656175494194,0.023101603239774705,0.01396021656692028,0.014075471833348275
34170_0019_A_226	0.08887812346220017,0.021162180230021477,0.01945439726114273,0.007678765058517456,0.02637569010257721,0.00548221506178379
34170_0019_A_231	0.002664235234260559,0.014652610570192338,0.022857888042926787,0.01412600204348564,0.00449632965028286,0.00048734657466411593
34170_0020_A_238	0.0014221789315342903,0.08564299307763576,0.013796389475464821,0.0016824975609779358,0.01580309122800827,0.002814594656229019
34170_0020_A_239	0.0067291259765625,0.018697576969861983,0.012008186057209968,0.0,0.0055769536644220356,0.0004913762211799621
34170_0020_A_240	0.0031246813014149666,0.04265173003077507,0.02102246768772602,0.016523051261901855,0.0,0.011858467385172844
34170_0020_A_241	0.0034817129373550413,0.05191608220338821,0.026427607610821725,0.02538650408387184,0.0011269482783973217,0.027958156168460847
34170_0020_A_242	0.0,0.007413136586546898,0.02587392330169678,0.014650646969676018,0.02590497974306345,0.006925731524825096
34170_0020_A_243	0.009486812353134155,0.01772319748997688,0.004514948651194573,1.1640576124191284,0.021875539794564247,0.025428285449743272
34170_0020_A_246	0.09652557969093323,0.01346486508846283,0.010514209419488907,0.007508841529488564,0.028050874918699266,0.007424928247928619
34170_0020_A_247	0.1797505185008049,0.15486488863825798,0.010034152120351792,0.017065580189228057,0.006759452819824219,0.0039957940578460695
34170_0020_A_251	0.013756240904331207,3.589168190956116e-05,0.02084563225507736,0.018017669022083283,0.03337962105870247,0.0045232784003019335
34170_0020_A_252	0.05353567413985729,0.005542322248220444,0.04604518264532089,0.010767562687397004,0.16428910940885544,0.011397660151124001
34170_0021_A_255	0.002169044455513358,0.03251677379012108,0.04128415323793888,0.006180866062641144,0.3795730695128441,0.01951771043241024
34170_0021_A_257	0.006910145282745361,0.007659629732370376,0.0,0.012019537575542926,0.09760628491640091,0.015301922708749771
34170_0021_A_259	0.012285099551081657,0.013315694034099579,0.25470497868955133,0.023741425760090352,0.26401562988758087,0.03818668350577355
34170_0021_A_261	0.2260435476899147,0.32365483045578003,0.015608713403344155,0.03374725803732872,0.12049374580383301,0.010617875307798386
34170_0021_A_262	0.066041961312294,0.10208743214607238,0.0006936591118574143,0.02792303077876568,0.0758842870593071,0.004319838806986808
34170_0022_A_265	0.005662908777594566,0.04187823459506035,0.007230930775403976,0.017385224625468255,0.036258071288466455,0.0026440270245075225
34170_0022_A_266	0.033375784568488595,0.0199198579415679,0.01555556021630764,0.006137272343039513,0.11149570811539888,0.0031197447329759597
34170_0022_A_267	0.009072862565517426,0.010653472505509853,0.013229484856128692,0.005250357836484909,0.1129908699542284,0.01173359453678131
34170_0022_A_268	0.00022868365049362184,1.9384920597076417e-05,0.006921620666980743,0.00991533026099205,0.009336895868182182,0.015568259358406066
34170_0022_A_269	0.00043777539394795895,0.004131925851106643,0.0038434013724327086,0.00932459756731987,0.02070789709687233,0.018017084896564485
34170_0022_A_270	0.00201543141156435,0.007265064120292664,0.00523071140050888,0.01765590850263834,0.06495296992361546,0.022680286318063736
34170_0022_A_271	0.14295928031206132,0.11369623690843582,0.02869196645915508,0.020908187516033648,0.03498814105987549,0.02594081051647663
34170_0022_A_272	0.028275512298569082,1.745898175239563,0.005308351293206215,0.007547082006931305,0.007854533195495606,0.01243133619427681
34170_0022_A_273	0.00011454224586486817,0.01211044266819954,0.010286524519324302,0.021064504235982894,0.001778727024793625,0.015205364301800727
34170_0022_A_276	0.00018605305813252927,0.014564629644155502,0.010822036489844322,0.020431564003229142,0.006390684377402067,0.012525390833616257
34170_0022_A_279	0.0,0.019940458238124847,0.01336827352643013,0.01721948739141226,0.1851249173283577,0.014843345806002616
34170_0022_A_280	0.0,0.009930656850337982,0.016463278606534005,0.013027513399720192,0.08371175974607467,0.0038263659924268724
34170_0022_A_281	0.0,0.010189252346754074,0.015460166335105895,0.011622477322816849,0.05624345391988754,0.014423376321792603
34170_0022_A_282	0.0,0.001988369971513748,0.013840735703706742,0.007289830222725868,0.12573854625225067,0.023839756101369857
34170_0022_A_283	0.0010662170127034188,0.003986304812133312,0.011325889453291892,0.011049448698759078,0.1812219128012657,0.008499547466635704
34170_0022_A_284	0.009140107035636901,0.010729176551103592,0.0027197334915399552,0.016892413049936293,0.15003352612257004,0.01321660280227661
34170_0022_A_285	0.0023146452382206916,0.0012558460235595702,0.026123979315161704,0.018969571962952615,0.14004010930657387,0.015494541078805924
34170_0022_A_286	0.04301413893699646,0.018426169455051423,0.01926061436533928,0.03325755782425403,0.13549346402287482,0.018221312016248704
34170_0022_A_287	0.0,0.014649541676044464,0.002348322793841362,0.01959688067436218,0.6027031600475311,0.01795669347047806
34170_0022_A_288	0.07326317131519318,0.068470686301589,0.00750146359205246,0.02164980471134186,0.40076265931129457,0.005243626236915588
34170_0022_A_291	0.008952377736568451,0.009356563352048397,0.003164655342698097,0.012771079316735268,0.22344206422567367,0.028765806555747987
34170_0022_A_292	0.005805264553055167,0.0050688102841377255,0.009562360867857934,0.007895784080028534,0.12184149473905563,0.04025361463427544
34170_0022_A_293	0.005151835270226002,0.011338934302330017,0.014938336610794068,0.010029516741633415,0.03576512280851603,0.029794686660170554
34170_0022_A_302	0.005747732520103454,0.016242547333240508,0.0007241230458021164,0.025638130493462086,0.5095953702926636,0.00759664811193943
34170_0022_A_295	0.00486641526222229,0.005290297418832779,0.008876187354326248,0.01377177368849516,0.01498962752521038,0.023278168216347695
34170_0022_A_298	0.0,0.0024477407336235047,0.01674578748643398,0.016167578659951685,0.26986183077096937,0.013467295840382577
34170_0022_A_299	0.016099521517753602,0.028181452304124832,0.0,0.02040407434105873,0.3575950488448143,0.012867233902215957
34170_0022_A_300	0.014592170715332031,0.024041152000427245,0.0024319272488355637,0.038682419992983344,0.5739452838897705,0.008090434968471527
34170_0022_A_301	0.004091283679008484,0.026413700729608535,0.00031592175364494326,0.024093874916434287,0.2835854485630989,0.009971372783184052
34170_0022_A_303	0.0706600159406662,0.07384803518652916,0.0045040279626846315,0.02927665337920189,0.19290593713521959,0.0071475207805633545
34170_0022_A_304	0.024516211077570915,0.07735446095466614,0.004597015678882599,0.024800973758101464,0.14977748841047286,0.008497786149382592
34170_0022_A_305	0.0060156868305057285,0.021255894005298613,0.007016606628894806,0.019289205223321913,0.20467761307954788,0.008196575939655304
34170_0022_A_308	0.0004303933586925268,0.004698478244245052,0.003915221989154815,0.006769264489412308,0.04635455533862114,0.02293291166424751
34170_0022_A_309	0.0,0.006308068335056305,0.05064060911536217,0.006949671357870102,0.09953774660825729,0.04009920582175255
34170_0022_A_310	0.00042865537106990815,0.0031659498810768126,0.012362262234091759,0.015606942027807236,0.0349531851708889,0.008992744609713554
34170_0022_A_311	0.002642950601875782,0.015449700504541397,0.04439836665987969,0.011110173165798187,0.026850441843271254,0.014014562591910362
34170_0022_A_312	0.05366028863936663,0.01921228915452957,0.027532731741666795,0.013521729037165642,0.0285066582262516,0.0
34170_0022_A_315	0.002042299695312977,0.0,0.007784593850374222,0.004219268262386322,0.006185336783528328,0.02159537374973297
34170_0022_A_316	0.006188838183879853,0.0,0.003250281140208244,0.0018883481621742248,0.026577242463827134,0.037012874335050586
34170_0022_A_319	0.11659854203462601,0.05215779952704906,0.013108465820550919,0.005400533974170685,0.012890318781137467,0.0
34170_0022_A_322	0.005845984816551209,0.0,0.0,0.0017230289056897163,0.012378671020269395,0.012937240302562714
34170_0022_A_323	0.041552507504820826,0.022650402784347535,0.004497687518596649,0.007927566021680831,0.012955228239297867,0.007169000059366226
34170_0022_A_324	0.011771983047947288,0.07183203250169753,0.008758976683020591,0.009213743358850479,0.004342585429549217,0.005223670601844787
34170_0022_A_327	0.0005710364785045385,0.00762875322252512,0.007158111780881882,0.007826083153486253,0.004194452241063118,0.003319965675473213
34170_0022_A_328	0.0011846767272800207,0.07593754902482033,0.0003620725125074387,0.004987843334674835,0.0,0.008436479046940804
34170_0022_A_329	0.0,0.003981121256947518,0.05619385130703449,0.021249573305249216,0.004788408055901527,0.021160320192575455
34170_0022_A_330	0.0012733908370137215,0.0021946843713521957,0.00933842919766903,0.007778939604759216,0.0,0.016199565678834914
34170_0022_A_331	0.022043302655220032,0.03643045276403427,0.028320906311273576,0.0,0.003609660640358925,0.002047637477517128
34170_0022_A_334	0.0015544503927230834,0.004923821985721588,0.0,0.014678147435188294,0.19501988738775253,0.058719166368246076
34170_0022_A_335	0.004792669415473938,0.012943129241466522,0.016362367570400237,0.003273363783955574,0.589208322763443,0.013823375105857849
34170_0022_A_336	0.005183631181716919,0.00790712907910347,0.0028075680136680605,0.016339525952935217,0.17151461094617843,0.019775070250034332
34170_0022_A_339	0.0033194290474057196,0.00350521057844162,0.003820843994617462,0.01580649074167013,0.21320471912622452,0.05874912096187472
34170_0022_A_340	0.0008002848830074072,0.0,0.017277108132839204,0.018731916695833205,0.11727737355977297,0.03986690565943718
34170_0022_A_341	0.01268923431634903,0.0018740510568022728,0.016215073689818383,0.019123848527669907,0.3142567813396454,0.029197370260953905
