id	emotion
34170_0008_A_50	0.0037711430341005325,0.02675544433295727,0.006187433004379272,0.003306856006383896,0.03819138780236244,0.0018583290278911591
34170_0008_A_51	0.025260466895997525,0.2015135556459427,0.021117827296257018,0.0068427640944719315,0.0529261477291584,0.004806455411016941
34170_0009_A_54	0.0011651081964373588,0.012783438712358475,4.5759230852127074e-05,0.0008579492568969727,0.04180256640538573,0.00831170305609703
34170_0009_A_56	0.0,0.005374960228800773,0.0,0.009282660111784935,0.038709583878517154,0.00454588457942009
34170_0009_A_58	0.0011732958257198334,0.00616248082369566,0.0015245459973812104,0.0021306600421667097,0.042734017968177794,0.010839143209159375
34170_0009_A_59	0.004397493973374367,0.007984013482928275,0.011333253979682923,0.016985885426402093,0.007828878983855248,0.0005645889788866044
34170_0009_A_60	0.009481684630736708,0.013949738629162312,0.013261952996253967,0.01327218785881996,0.014599676337093115,0.009446004033088684
34170_0009_A_61	0.007653961144387722,0.0213156683370471,0.032130655646324155,0.007148275151848793,0.04620765820145607,0.010781989246606827
34170_0009_A_62	0.0056713525205850605,0.017023324966430664,0.020478306338191032,0.006616763770580292,0.03182808002457023,0.003503965213894844
34170_0009_A_63	0.022552616894245148,0.12565500289201736,0.022310206294059755,0.009397659823298455,0.04310621917247772,0.014630839857272804
34170_0009_A_64	0.014022189006209374,0.05854986906051636,0.03382519707083702,0.017526771128177642,0.049763303995132444,0.05220780503004789
34170_0010_A_66	0.004624040238559246,0.002422521682456136,0.00029315575957298277,0.007282452657818794,0.005859906505793333,0.0
34170_0010_A_67	0.006473669782280922,0.0073326507583260534,0.005974105000495911,0.005806257203221321,0.011958084255456924,0.0
34170_0011_A_71	0.011991295032203197,0.01316872499883175,0.0029304228723049165,0.01622273363173008,0.12596023678779603,0.009672390669584275
34170_0011_A_74	0.005134138092398643,0.004642985248938203,0.0021802008152008055,0.0044038712978363035,0.037472464703023435,0.0021012593060731888
34170_0011_A_76	0.011243051663041116,0.005330275744199753,0.015204262733459473,0.06120543964207172,0.08389481827616692,0.014000649377703667
34170_0011_A_78	0.008448950573801994,0.011598588619381189,0.0022829689085483553,0.0166980292648077,0.022443334013223647,0.007542771100997925
34170_0011_A_80	0.006558932177722454,0.0242902260273695,0.005713927745819092,0.004299923777580261,0.03721595164388418,0.03512237407267094
34170_0011_A_81	0.021751248463988303,0.08341333717107773,0.03272943682968617,0.00795675627887249,0.03807688429951668,0.009001785516738891
34170_0012_A_83	0.0010042406618595123,0.003831677883863449,0.0,0.0080950029194355,0.03831812441349029,0.004393112543039024
34170_0012_A_84	0.0034463923424482346,0.02210819199681282,0.0038346797227859497,0.00632937066257,0.0459996840916574,3.439672291278839e-05
34170_0012_A_85	0.005311093851923942,0.017704277671873568,0.007454591989517212,0.0032044488936662672,0.03908300772309303,0.0001392919570207596
34170_0012_A_86	0.0020311299711465837,0.00478174202144146,0.005149319767951965,0.005570856109261513,0.0102841860614717,0.0022771555930376055
34170_0012_A_87	0.002382996305823326,0.006437916494905949,0.006634598970413208,0.003653782978653908,0.009955782990437001,0.0016801673918962479
34170_0012_A_88	0.003058091923594475,0.00818500630557537,0.0032639354467391968,0.005041362717747688,0.011390388663858175,0.0005544949322938919
34170_0012_A_89	0.0014660630375146865,0.005264080688357353,0.005651363730430603,0.0036960268393158914,0.010343767516314984,0.0018292207270860672
34170_0012_A_90	0.01207098737359047,0.02350976476445794,0.005009886622428894,0.014473631978034973,0.004974693339318037,0.0032997149974107742
34170_0012_A_92	0.01195613332092762,0.017935138754546644,0.004423041269183159,0.024951724335551262,0.004686001315712928,0.004272069409489631
34170_0012_A_94	0.012735823541879654,0.01374940425157547,0.0033290117979049684,0.02526775114238262,0.009592602029442787,0.004426814988255501
34170_0012_A_96	0.007595703564584255,0.12687117010354995,0.006205432489514351,0.02362794503569603,0.007524291053414345,0.005050090327858925
34170_0012_A_98	0.011529422551393508,0.09396041333675384,0.01225304715335369,0.01888388246297836,0.011235207691788674,0.0029037604108452797
34170_0012_A_99	0.016865590959787367,0.12751174122095107,0.0056326095014810566,0.047375941276550294,0.04847624376416206,0.014155050367116928
34170_0012_A_100	0.034052128344774245,0.03579736538231373,0.09974076226353645,0.03404472135007382,0.43148189783096313,0.01119539923965931
34170_0012_A_101	0.04578126911073923,0.012316622957587241,0.002032202109694481,0.010290765389800071,0.5799237132072449,0.11944173872470856
34170_0013_A_103	0.004846384935081005,0.0009476298466324807,0.0004175625741481781,0.0010601270943880082,0.07384550720453262,0.0024340860545635223
34170_0013_A_104	0.007045244053006172,0.0045577757060527805,0.0012689076364040374,0.0019571349024772645,0.09214209467172622,0.008459999412298202
34170_0013_A_105	0.00799810104072094,0.0077889558859169485,0.011589628458023072,0.006311400607228279,0.06420406624674797,0.004696823749691248
34170_0013_A_106	0.015690174885094166,0.010593299008905887,0.026619427278637885,0.0035080868750810624,0.2062971018254757,0.0010140586644411087
34170_0013_A_107	0.004441455192863941,0.018466093763709068,0.0038652241230010985,0.0034109201282262803,0.20021794140338897,0.02229987382888794
34170_0013_A_108	0.009727769717574119,0.021208803355693816,0.028902606293559074,0.010005701333284378,0.19637793004512788,0.00881479661911726
34170_0013_A_109	0.0013436652719974519,0.04243543222546577,0.0,0.014636212587356567,0.105610291659832,0.01313962135463953
34170_0013_A_110	0.003334616869688034,0.019997580163180827,0.0,0.023214147984981538,0.03354762569069862,0.004953422956168652
34170_0014_A_112	0.08047416731715203,0.03753014840185642,0.011189182102680207,0.006449898332357406,0.61756791472435,0.03872717609629035
34170_0014_A_113	0.08528831377625465,0.1954204559326172,0.0,0.025148772448301316,0.21125293672084808,0.013074174523353577
34170_0015_A_115	0.04301677718758583,0.06560545414686203,0.09531037583947181,0.012345020845532417,0.16558651477098466,0.00597514845430851
34170_0015_A_116	0.02667352557182312,0.061101151257753374,0.006650956720113755,0.014879682660102844,0.11911375001072884,0.012744859792292118
34170_0015_A_117	0.03483425378799439,1.757886028289795,0.011814525723457337,0.005967313796281815,0.046544968336820605,0.008534681424498558
34170_0015_A_118	0.0116146482527256,0.1481616899371147,0.0008590169250965119,0.0250018160790205,0.032188910990953445,0.0140349093824625
34170_0015_A_119	0.008129123598337173,0.8042723834514618,0.00905168429017067,0.024687584862112998,0.01789972111582756,0.012279164046049118
34170_0015_A_120	0.00870380476117134,0.012792326323688031,0.015969819948077203,0.007956293225288392,0.00451512224972248,0.010270228609442711
34170_0015_A_121	0.014564857259392739,0.41851466298103335,0.05906346216797829,0.012062393128871918,0.014534588530659675,0.03018058221787214
34170_0016_A_123	0.00043701902031898496,0.0006781542673707008,0.0,0.010181085020303727,0.006797046493738889,0.00039997464045882225
34170_0016_A_124	0.047748972475528714,0.3447297751903534,0.12279033474624157,0.015810413286089897,0.018250758200883864,0.009605617704801261
34170_0016_A_125	0.018561999127268792,0.3297451972961426,0.03581347800791264,0.023432963714003562,0.012306584790349007,0.006777347507886588
34170_0016_A_126	0.010311618214473128,0.04748492883518338,0.011945751309394837,0.012532705068588256,0.022795516159385444,0.005615445598959923
34170_0016_A_127	0.009408828429877758,0.04347122348845005,0.00818321704864502,0.013994260132312775,0.02570609739050269,0.001015249453485012
34170_0016_A_128	0.04084355235099792,0.49533056616783144,0.09619182199239731,0.015446309000253677,0.03106672167778015,0.016148451529443265
34170_0016_A_129	0.026434333249926566,0.2722841948270798,0.030437564104795457,0.025409677624702455,0.020190107822418212,0.08815315365791321
34170_0016_A_130	0.01621803119778633,0.3457168459892273,0.028099207580089568,0.02856384590268135,0.02099978979676962,0.030720135476440192
34170_0016_A_131	0.01617024764418602,0.13020998239517212,0.06206740811467171,0.18988455533981324,0.018692868947982787,0.01474933500867337
34170_0016_A_132	0.010980172222480178,0.06562770493328571,0.005553380399942398,0.08918228931725025,0.02427503876388073,0.0316028980538249
34170_0016_A_133	0.02236758768558502,0.041628478467464446,0.002416367083787918,0.0014736656099557876,0.06781746596097946,0.05364010110497475
34170_0016_A_134	0.0738916676491499,0.044117556884884834,0.0028236307203769683,0.021969926729798316,0.10347588434815407,0.17735867947340012
34170_0016_A_135	0.10722746551036835,0.05071345306932926,0.008699877187609673,0.011935219913721085,0.013890791032463313,0.05859391912817955
34170_0016_A_136	0.06999713443219661,1.1629227161407472,0.0,0.005798197537660599,0.0362002145498991,0.06762602403759957
34170_0017_A_139	0.004097309149801731,0.0,0.0,0.00043567493557929995,0.012209027260541915,0.0
34170_0017_A_140	0.002551887184381485,0.023544010147452353,0.005407913774251938,0.008010182157158851,0.027319234609603883,0.003769736737012863
34170_0017_A_141	0.004535302892327309,0.10314982309937477,0.01674533300101757,0.015009330958127976,0.02709168493747711,0.029745609685778617
34170_0017_A_142	0.002018270269036293,0.018081622570753096,0.006531727686524391,0.007888080924749375,0.013197752460837365,0.0013986612670123578
34170_0017_A_143	0.01117965616285801,0.09743021652102471,0.04775408916175365,0.019960203394293784,0.08636395707726478,0.013759603537619115
34170_0017_A_144	0.006653895601630211,0.1818568468093872,0.051338107138872144,0.024247632548213004,0.03734588772058487,0.036898144893348216
34170_0017_A_145	0.0029856838285923005,0.030265687312930823,0.011293868348002434,0.016035355627536774,0.02632440914167091,0.006919937580823899
34170_0017_A_146	0.00299784317612648,0.02769816368818283,0.009623593464493752,0.00871792882680893,0.02249331921339035,0.0012173151597380638
34170_0017_A_147	0.08103218674659729,0.018052081763744354,0.011483542248606681,0.01082545965909958,0.017393536120653152,0.022731288988143205
34170_0017_A_148	0.039302744530141355,0.013566990196704865,0.019279680750332772,0.049408141523599625,0.03029799833893776,0.3297754660248756
34170_0017_A_149	0.6237447619438171,0.11908999234437942,0.012160629034042358,0.014895512163639069,0.009437021240592003,0.0
34170_0017_A_150	0.8574425250291824,0.0869670994579792,0.018377439677715303,0.013726789504289627,0.001891479454934597,0.0
34170_0017_A_151	0.11150855273008346,0.02684009000658989,0.017640388756990432,0.03713415861129761,0.04390021562576294,0.8501150131225585
34170_0017_A_152	0.11452140659093857,0.6096903026103974,0.023219969868659974,0.03310965858399868,0.02213093340396881,0.043153968080878256
34170_0017_A_153	0.18224106281995772,0.08548922836780548,0.003905317932367325,0.01468747965991497,0.008436725288629533,0.0042717792093753815
34170_0017_A_154	0.10974517092108727,0.04036327786743641,0.004489829391241073,0.006210398301482201,0.0182535900734365,0.008518113009631633
34170_0017_A_155	0.040155404806137086,0.04322874443605542,0.12066005691885948,0.0035811539739370344,0.006657799705862999,0.007855288311839103
34170_0017_A_156	0.10119658671319484,0.45857415795326234,0.004578456282615662,0.0,0.01609387993812561,0.00022714324295520784
34170_0017_A_157	0.1034056942909956,0.1380951449275017,0.010142271220684052,0.02267412543296814,0.009810593631118535,0.0
34170_0017_A_158	0.005309420078992844,0.006883678957819939,0.0007907532155513764,0.014731781184673309,0.01733696535229683,0.0
34170_0017_A_159	0.0,0.007533092424273491,0.003299468755722046,0.003990484029054641,0.004278438910841942,0.0
34170_0017_A_160	0.0014710986986756324,0.009102607704699039,0.0027381002902984617,0.0040391955524683,0.007297246903181076,0.0
34170_0017_A_161	0.002757365070283413,0.015073109418153763,0.005544394254684448,0.004870995506644249,0.008239027112722397,0.0
34170_0017_A_162	0.00991108976304531,0.02054348085075617,0.0007778532803058624,0.008702033013105393,0.011451966688036918,0.00493604876101017
34170_0017_A_163	0.03852919489145279,0.06393841281533241,0.15245052576065063,0.12360700964927673,0.02013115882873535,0.03745521381497383
34170_0017_A_164	0.018747848831117152,0.1206627756357193,0.027929388359189032,0.015141992643475533,0.02963368147611618,0.0
34170_0017_A_165	0.033154810592532155,0.11012526005506515,0.056994447112083436,0.1511712372303009,0.008365015685558318,0.019136746972799303
34170_0017_A_166	0.02293730042874813,0.17832821756601333,0.15048274844884874,0.27628046870231626,0.007498335000127554,0.016269002109766006
34170_0017_A_167	0.05235102400183678,1.7574685573577882,0.0036850593984127044,0.011238932609558105,0.029644757509231567,0.017201825231313705
34170_0017_A_168	0.016799621656537055,0.03428046815097332,0.006041453033685684,0.0017955221235752105,0.026822058856487273,0.01630789563059807
34170_0017_A_169	0.1385507456958294,0.0653656754642725,0.0,0.004131083562970162,0.013574844226241112,0.0
34170_0017_A_173	0.02031785286962986,0.05825623497366905,0.01710834205150604,0.01525944098830223,0.01761504402384162,0.17198022454977036
34170_0017_A_170	0.015859876200556754,0.014179161936044692,0.004040392488241196,0.03184198997914791,0.03951933607459068,0.4432458937168121
34170_0017_A_172	0.052513526380062105,0.10422968417406082,0.01498158574104309,0.03070332556962967,0.009808751847594976,0.10920920968055725
34170_0017_A_175	0.006724375858902931,0.0065225883387029174,0.00514296293258667,0.013048399984836579,0.0070867620408535,0.0007144678384065628
34170_0017_A_176	0.014884399995207787,0.021857586316764356,0.005418404191732407,0.012694523483514786,0.0075560793280601505,0.0015060268342494965
34170_0017_A_178	0.02165594007819891,0.0500116728246212,0.01028880700469017,0.022639483958482743,0.01305177042959258,0.0015567872673273087
34170_0017_A_179	0.03894279599189758,0.3457723677158356,0.2323050443083048,0.020052288100123404,0.024565782211720944,0.022798432782292367
34170_0017_A_181	0.026610934920608998,0.26041194796562195,0.028549175313673913,0.02651700973510742,0.02330808201804757,0.006142639927566052
34170_0017_A_182	0.11725137233734131,0.5352884232997894,0.13536571338772774,0.06323191151022911,0.05536782667040825,0.025266693159937858
34170_0017_A_184	0.03484274409711361,0.07602503746747971,0.016813502088189124,0.12492036819458008,0.02084735855460167,0.030266313627362252
34170_0017_A_185	0.024836451187729834,0.03225560002028942,0.006735892966389656,0.028632195293903352,0.03840718120336532,0.0006214953027665615
34170_0017_A_187	0.0205617506057024,0.026726429536938667,0.0026616640388965607,0.09614243507385253,0.03222434818744659,0.00636498760432005
34170_0017_A_188	0.053774301707744596,0.03723855763673782,0.2252232700586319,0.5430392324924469,0.032795433700084684,0.06911460235714913
34170_0017_A_189	0.030996997281908988,0.0817277580499649,0.02641286961734295,0.035214491188526154,0.12285781800746917,0.0
34170_0017_A_191	0.11921792030334473,0.016707904124632477,0.0,0.06976253837347031,0.033357246313244104,0.009217254631221295
34170_0017_A_192	0.06570993661880493,0.010395754314959049,0.0032900691032409666,0.020627013593912124,0.04923436492681503,0.07010494414716958
34170_0017_A_193	0.09049099013209343,0.4436716020107269,0.02026873789727688,0.0001493699848651886,0.03010862972587347,0.011578862182796001
34170_0017_A_194	0.04590436778962612,0.26315511763095856,0.0019346855580806733,0.04011707901954651,0.017831281572580338,0.010781088285148144
34170_0017_A_195	0.5737170875072479,0.5630539655685425,0.0,0.009783471375703812,0.015352911502122878,0.0
34170_0017_A_196	0.8087526857852936,0.45248259902000426,0.0014361649751663207,0.0008937612175941468,0.057264530658721925,0.0
34170_0017_A_198	0.03552098013460636,0.015282423049211503,0.006827801465988159,0.01007794365286827,0.014761774986982345,0.0
34170_0017_A_199	0.02761788945645094,0.013151384145021438,0.005115749686956406,0.009401629865169524,0.025786391645669936,0.0
34170_0017_A_200	0.00021275877952575684,0.06118529811501503,0.00010288581252098084,0.01098078042268753,0.026812077313661576,0.0
34170_0019_A_207	0.0005913354456424713,0.0069932442158460615,0.018742286786437034,0.0073577169328928,0.05098469406366348,0.002774079889059067
34170_0019_A_208	0.0071830425411462786,0.010669208690524101,0.018643907457590102,0.012652439624071121,0.06393827330321074,0.0009847391396760941
34170_0019_A_209	0.02370318043977022,0.23257937133312226,0.01836523525416851,0.014403771981596947,0.04841364473104477,0.001192963682115078
34170_0019_A_210	0.0032531071454286577,0.0,0.00991511307656765,0.005182782933115959,0.029601138178259136,0.001918395236134529
34170_0019_A_217	0.008623502030968667,0.027977960556745528,0.010527479648590087,0.01264451928436756,0.005487379059195519,0.0010396886616945266
34170_0019_A_219	0.02244931198656559,0.2936747670173645,0.0033624440431594847,0.012353723496198654,0.012219843082129955,0.0061588998883962635
34170_0019_A_225	0.010543488338589669,0.012634028121829033,0.023479171842336655,0.025114556029438972,0.008129741344600917,0.025506246089935302
34170_0019_A_226	0.04991199746727944,0.10710008442401886,0.014410273358225822,0.005990960076451302,0.015772424265742303,0.011062236386351287
34170_0019_A_231	0.014121795073151588,0.018164084106683732,0.019625714421272276,0.0365858644247055,0.01437593661248684,0.002210681512951851
34170_0020_A_238	0.014249921217560768,0.06305231302976608,0.01348446011543274,0.016429616883397103,0.008639437332749366,0.011692419275641441
34170_0020_A_239	0.004819468408823013,0.024354574084281922,0.008799389004707336,0.011906987801194192,0.01656602919101715,0.006199323758482933
34170_0020_A_240	0.00909668542444706,0.07026449218392372,0.05715498030185699,0.03824808150529861,0.044170650839805606,0.004450533911585808
34170_0020_A_241	0.014988864585757256,0.13202791064977645,0.023074218630790712,0.054185131564736366,0.023664817959070206,0.012425689399242401
34170_0020_A_242	0.01866476833820343,0.02300981841981411,0.07037626877427101,0.05630881488323212,0.16370375752449035,0.012834126874804497
34170_0020_A_243	0.012962663173675537,0.019634572649374606,0.014586726925335825,1.1061367392539978,0.025416236743330954,0.0
34170_0020_A_246	0.05843003913760185,0.022243056166917085,0.008947312831878662,0.00942104160785675,0.04538960605859756,0.0169152082875371
34170_0020_A_247	0.22121862471103668,0.3799803197383881,0.04189712256193161,0.0233972255140543,0.030395781993865965,0.015205067396163941
34170_0020_A_251	0.008730753883719444,0.013092209026217461,0.010871977731585502,0.004357798770070076,0.01231359802186489,0.0023321473971009256
34170_0020_A_252	0.01187143437564373,0.031550926715135576,0.04981045611202717,0.007449070736765861,0.07576442137360573,0.02495889887213707
34170_0021_A_255	0.0019562417641282082,0.021690113469958305,0.060643238946795464,0.010296585410833359,0.15483571216464043,0.009027108619920909
34170_0021_A_257	0.001905449852347374,0.01260821633040905,0.0036072634160518647,0.006418295949697494,0.039180195238441226,0.005372234433889389
34170_0021_A_259	0.028132086992263793,0.024833219591528177,0.2785165049135685,0.04121232852339744,0.2123352088034153,0.031505716405808924
34170_0021_A_261	0.1226305328309536,0.4352288395166397,0.022978705912828447,0.01623905301094055,0.16126506477594377,0.0351629801094532
34170_0021_A_262	0.02257370054721832,0.10244504846632481,0.013677501678466797,0.012131397053599358,0.09073506901040673,0.004271604865789413
34170_0022_A_265	0.004153138771653175,0.034518713131546974,0.01168009638786316,0.015265760570764541,0.028266603499650954,0.0017206336371600628
34170_0022_A_266	0.009190262481570243,0.017322912998497485,0.03253608122467995,0.0028868895024061203,0.055075716227293015,0.014751823619008064
34170_0022_A_267	0.022314730659127237,0.015679785842075945,0.03383780717849731,0.008842071518301964,0.06279662176966667,0.03809447325766087
34170_0022_A_268	0.0061340613290667536,0.014651829935610294,0.00717337429523468,0.0021870549768209457,0.016266665980219842,0.007961159385740758
34170_0022_A_269	0.0014022327959537506,0.005202556774020195,0.0031289733946323396,0.007445120811462402,0.030220279842615126,0.010138314217329025
34170_0022_A_270	0.0033176328986883165,0.014152638241648674,0.007761037349700928,0.023112967610359192,0.03996446132659912,0.01718683112412691
34170_0022_A_271	0.051447165012359616,0.11654997020959854,0.006620614975690842,0.03202102482318878,0.05740567240864038,0.03870042487978935
34170_0022_A_272	0.02191174551844597,1.4656099081039429,0.006298583745956421,0.006935279816389084,0.028685835748910905,0.035902900993824004
34170_0022_A_273	0.004648026963695884,0.015651468187570572,0.0011216066777706146,0.017586901411414148,0.007997330650687218,0.004558622743934393
34170_0022_A_276	0.004971060901880264,0.009788214974105359,0.002114799618721008,0.01590593121945858,0.012306005507707597,0.0018693197518587113
34170_0022_A_279	0.021407566592097284,0.02352611543610692,0.04212139621376991,0.03718110434710979,0.31425867080688474,0.009549988806247712
34170_0022_A_280	0.009455989673733711,0.017987294588238,0.010502506420016289,0.02237145006656647,0.15605116561055182,0.008634652197360992
34170_0022_A_281	0.02814500089734793,0.019831786490976812,0.036481918394565584,0.014970340207219124,0.2494446337223053,0.011772198975086213
34170_0022_A_282	0.003906024619936943,0.004712620005011559,0.010162680223584176,0.011886746063828469,0.16840357407927514,0.009650977607816458
34170_0022_A_283	0.01132158748805523,0.007185434922575951,0.01796238198876381,0.014647697657346725,0.1804114416241646,0.008424468338489532
34170_0022_A_284	0.025526776537299158,0.06978935301303864,0.009872867912054061,0.00823361948132515,0.18911055475473404,0.029795832745730878
34170_0022_A_285	0.01516144908964634,0.009347702190279961,0.016098785400390624,0.02611469477415085,0.23391567766666413,0.0
34170_0022_A_286	0.03790618591010571,0.09666224643588066,0.03712032213807106,0.010833796113729477,0.2688875824213028,0.033361897245049475
34170_0022_A_287	0.01098327599465847,0.040191030502319335,0.028614119812846183,0.0195711188018322,0.529872477054596,0.03063218593597412
34170_0022_A_288	0.07508829310536384,0.26016964912414553,0.03161738030612469,0.03580107986927032,0.33713373839855193,0.03665578328073025
34170_0022_A_291	0.015449097380042076,0.006055123545229435,0.003771721571683884,0.005445954203605652,0.06951009249314666,0.010386426839977503
34170_0022_A_292	0.013415844924747945,0.0059195470064878465,0.0011306487023830414,0.0038266483694314956,0.06592901423573494,0.02310496587306261
34170_0022_A_293	0.009854528121650219,0.006074164295569062,0.002420330047607422,0.0036775097250938416,0.047428319603204726,0.02855614759027958
34170_0022_A_302	0.017967191711068153,0.013687930442392826,0.010393443703651428,0.019289057329297067,0.30642410218715666,0.004700701683759689
34170_0022_A_295	0.004257327504456043,0.005508841015398502,0.002693895250558853,0.005064726248383522,0.02082561617717147,0.007701213657855988
34170_0022_A_298	0.01328559946268797,0.006838827580213547,0.013857665285468102,0.03687262013554573,0.3413888871669769,0.015817208960652352
34170_0022_A_299	0.009606299921870232,0.02576550506055355,0.007999467849731445,0.030214210599660875,0.3436339110136032,0.014772432297468186
34170_0022_A_300	0.04109206646680832,0.03813594318926335,0.028330527991056443,0.042016875371336936,0.7146446228027343,0.019575626030564307
34170_0022_A_301	0.022557211667299272,0.13605971336364747,0.01319076120853424,0.02861619181931019,0.3849485844373703,0.018211538344621657
34170_0022_A_303	0.057587665319442746,0.23757973313331604,0.026043643802404405,0.028268814086914062,0.30607334673404696,0.025035297311842442
34170_0022_A_304	0.014419662579894067,0.21765668392181398,0.023282154649496078,0.0155093964189291,0.12593240812420844,0.008674087747931481
34170_0022_A_305	0.016194691881537437,0.07113888151943684,0.016789861023426056,0.018243609368801116,0.169569880515337,0.00536059383302927
34170_0022_A_308	0.007684575393795967,0.046966707706451415,0.0010813616216182708,0.0038988154381513597,0.039718815684318544,0.0031611019745469092
34170_0022_A_309	0.003529200330376625,0.03183266147971153,0.030949721485376357,0.017609817162156104,0.04802814871072769,0.02101246975362301
34170_0022_A_310	0.009514205530285836,0.04470587596297264,0.006244862079620361,0.05000187270343304,0.05008851587772369,0.01973787723109126
34170_0022_A_311	0.012074730172753335,0.04680904969573021,0.052912354841828345,0.03854825496673584,0.040226297825574873,0.021875282004475593
34170_0022_A_312	0.03257085252553225,0.1806277334690094,0.04415667615830898,0.05462426654994488,0.04280765205621719,0.04467140734195709
34170_0022_A_315	0.011256951838731766,0.013418198563158512,0.012522861361503601,0.014573082700371743,0.015288979362230748,0.033438268676400186
34170_0022_A_316	0.009071314893662929,0.04544841544702649,0.006069587916135788,0.019361840561032295,0.03213094994425773,0.01168177928775549
34170_0022_A_319	0.07729093246161937,0.348686495423317,0.05834929943084717,0.020429811999201776,0.05593450218439102,0.029763793759047984
34170_0022_A_322	0.009009752981364727,0.01749626938253641,0.002695300430059433,0.01057593934237957,0.034164820611476895,0.0002487946301698685
34170_0022_A_323	0.04649133160710335,0.20600745677947999,0.00541682057082653,0.005682708695530891,0.015269572474062442,9.054902475327253e-05
34170_0022_A_324	0.032146158441901204,0.37151279747486116,0.02803003042936325,0.010339256748557091,0.01783936843276024,0.004306917265057564
34170_0022_A_327	0.0017138753086328507,0.012317086383700371,0.0021793365478515623,0.008059799298644066,0.024301141500473022,0.0006657831370830535
34170_0022_A_328	0.0059051431715488436,0.300593426823616,0.02178287021815777,0.020878293737769126,0.009040252491831779,0.018571940809488298
34170_0022_A_329	0.0031127091497182846,0.034729688335210084,0.043249563314020634,0.024726792797446252,0.00727216862142086,0.01390271782875061
34170_0022_A_330	0.00599871389567852,0.036241249460726974,0.0028038769960403442,0.01520359143614769,0.007198284193873405,0.00859898179769516
34170_0022_A_331	0.012341805547475816,0.4445559740066528,0.0625095434486866,0.040824690461158754,0.016622215509414673,0.026249219849705695
34170_0022_A_334	0.016013907082378865,0.006680118758231402,0.019701486453413963,0.02343856804072857,0.1142189547419548,0.04939132481813431
34170_0022_A_335	0.0221696553286165,0.05151824727654457,0.020705352327786385,0.05200864337384701,0.25250343680381776,0.039435841143131256
